User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
CathyMAGA,twitter,0.0,0.0,1.0,0.0,RT @cook_jengle: #Election2016 Voted for Trump! https://t.co/n2YXWve3qm
andywue,laurenasarson,-0.6436,0.239,0.672,0.088,"RT @laurenasarson: The fact that women vote for Trump because ""their husbands talk like that"" is even more disheartening and disgusting. #E"
shonselysees,kinkytchalla,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
shonselysees,twitter,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
ekujpg,jacksfilms,0.0,0.0,1.0,0.0,RT @jacksfilms: You only have a few hours left to write your Trump/Hillary fanfiction
karbripal3,yankeebrit77,0.0,0.0,1.0,0.0,"RT @yankeebrit77: Why don't these reported ""glitches"" &amp; ""errors"" ever change Hillary votes to Trump? #Rigged #ElectionNight https://t.co/n"
karbripal3,twitter,0.0,0.0,1.0,0.0,"RT @yankeebrit77: Why don't these reported ""glitches"" &amp; ""errors"" ever change Hillary votes to Trump? #Rigged #ElectionNight https://t.co/n"
aeoost,cernovichsdog,0.0,0.0,1.0,0.0,RT @cernovichsdog: If I self identify as a human on Election Day - can I vote for Donald J. Trump? #MAGA3X https://t.co/tI8GFaKpxb
aeoost,twitter,0.0,0.0,1.0,0.0,RT @cernovichsdog: If I self identify as a human on Election Day - can I vote for Donald J. Trump? #MAGA3X https://t.co/tI8GFaKpxb
old_put,DonaldJTrumpJr,0.7906,0.0,0.75,0.25,RT @DonaldJTrumpJr: FINAL PUSH!Lets RT THIS TO A TRUMP VICTORY!RT if you want to see TRUMP WIN TONIGHT! #MAGA Not too late to vote! G
patchrhythm,cyberzlut,0.4019,0.113,0.696,0.192,RT @cyberzlut: WHY IS TRUMP WINNING IM GETTING ANXIETY OVER THIS AND IM NOT EVEN AMERICAN https://t.co/01C70A0bRz
patchrhythm,twitter,0.4019,0.113,0.696,0.192,RT @cyberzlut: WHY IS TRUMP WINNING IM GETTING ANXIETY OVER THIS AND IM NOT EVEN AMERICAN https://t.co/01C70A0bRz
Namndhela,Princessofwifi,-0.3724,0.203,0.797,0.0,RT @Princessofwifi: This is why Donald Trump can't be trusted https://t.co/pmXb95SbLD
Namndhela,twitter,-0.3724,0.203,0.797,0.0,RT @Princessofwifi: This is why Donald Trump can't be trusted https://t.co/pmXb95SbLD
Westxgal,randy_covington,0.4939,0.0,0.802,0.198,RT @randy_covington: @bfraser747 @Westxgal we have to follow through. Save America #MAGA vote #Trump
wtati78,CNN,0.0,0.0,1.0,0.0,"RT @CNN: Ana Navarro: I'm a Republican but voted for Clinton; ""Rather, I cast my vote against Donald Trump"" https://t.co/AN2hI8XFVE via @CN"
wtati78,cnn,0.0,0.0,1.0,0.0,"RT @CNN: Ana Navarro: I'm a Republican but voted for Clinton; ""Rather, I cast my vote against Donald Trump"" https://t.co/AN2hI8XFVE via @CN"
makaylasinspace,keaneyy_,0.5719,0.0,0.829,0.171,RT @keaneyy_: If i wake up and trump's won i'm going back to sleep and not waking up ever again
debbiejoyjoy_,tanamongeau,0.4941,0.0,0.824,0.176,RT @tanamongeau: IF U CAN VOTE fuckin vote !!!! DO U WANT DONALD FUCKING TRUMP AS UR PRESIDENT
wendihoes,kinkytchalla,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
wendihoes,twitter,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
FlySince91_,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
FlySince91_,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
pattylynn51,mitchellvii,0.0,0.0,1.0,0.0,"RT @mitchellvii: In the two FL counties I've been following, Trump is DRAMATICALLY outperforming Obama from 2012."
Bhoysagoodin,RepStones,-0.8908,0.37,0.63,0.0,"RT @RepStones: Trump has more failed businesses and bankruptcies than the rest of Wall Street put together, he's a moron ffs https://t.co/1"
Bhoysagoodin,twitter,-0.8908,0.37,0.63,0.0,"RT @RepStones: Trump has more failed businesses and bankruptcies than the rest of Wall Street put together, he's a moron ffs https://t.co/1"
macariomx,jaynordlinger,0.4404,0.0,0.884,0.116,RT @jaynordlinger: If Bill Clinton talked Donald Trump into running for the GOP nomination -- Clinton truly is the wiliest politician in wo
tom_rowbotham,MadelnCanada,0.0,0.0,1.0,0.0,RT @MadelnCanada: #MeanwhileInCanada if Trump wins.. #ElectionNight https://t.co/MzLXBdjcXh
tom_rowbotham,twitter,0.0,0.0,1.0,0.0,RT @MadelnCanada: #MeanwhileInCanada if Trump wins.. #ElectionNight https://t.co/MzLXBdjcXh
doedhavfrue,kinkytchalla,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
doedhavfrue,twitter,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
stacimaione,mitchellvii,0.3182,0.0,0.723,0.277,RT @mitchellvii: Trump leads Kentucky 77-20. :-)
vineandwhimsy,etsy,0.0,0.0,1.0,0.0,Check out this item in my Etsy shop https://t.co/flMvLy2o6G #trump #TrumpPence16 #Election2016 #MAGA #etsy #deplorable
kenD0LLnbarbie,totalfratmove,0.3612,0.0,0.828,0.172,RT @totalfratmove: This Cake Shaped Like Trumps Head Is Nightmare Fuel: https://t.co/CN3yDoVFBK https://t.co/T68VcxfTfL
kenD0LLnbarbie,totalfratmove,0.3612,0.0,0.828,0.172,RT @totalfratmove: This Cake Shaped Like Trumps Head Is Nightmare Fuel: https://t.co/CN3yDoVFBK https://t.co/T68VcxfTfL
jamesbott007,rnlisa64,0.0,0.0,1.0,0.0,RT @rnlisa64: Voted Trump!!! #MAGA https://t.co/FTWASnfuRJ
jamesbott007,twitter,0.0,0.0,1.0,0.0,RT @rnlisa64: Voted Trump!!! #MAGA https://t.co/FTWASnfuRJ
lph20,mitchellvii,0.0,0.0,1.0,0.0,RT @mitchellvii: The fact leads are so large in  KY and IN makes me think Trump is getting monster vote and dem crossovers.
SouthernFlag88,PoliticsWolf,0.0,0.0,1.0,0.0,"RT @PoliticsWolf: Elliott County KY has literally always voted Democratic, even back to the 1820s &amp; before it was formed in the 1860s. Trum"
adafocobo,syoka68,-0.2462,0.099,0.901,0.0,RT @syoka68: Not hard to believe they are rigging exit polls! Turn off the tv GO VOTE TRUMP! https://t.co/HLNXmSp0IQ
adafocobo,twitter,-0.2462,0.099,0.901,0.0,RT @syoka68: Not hard to believe they are rigging exit polls! Turn off the tv GO VOTE TRUMP! https://t.co/HLNXmSp0IQ
StephsterStarrO,NestorMendoza66,0.5696,0.0,0.822,0.178,RT @NestorMendoza66: I'm proud! That my first vote as an American Citizen was for Trump! #MAGASELFIE #MAGA3X https://t.co/kzX5QWCl6M
StephsterStarrO,twitter,0.5696,0.0,0.822,0.178,RT @NestorMendoza66: I'm proud! That my first vote as an American Citizen was for Trump! #MAGASELFIE #MAGA3X https://t.co/kzX5QWCl6M
Bella2169Molina,mitchellvii,0.34,0.0,0.893,0.107,"RT @mitchellvii: I expect Trump to win KY and IN, but not by 50 points.  We'll see if anything near that holds."
magicimpact,BernieSanders,-0.7351,0.396,0.478,0.126,RT @BernieSanders: I hope today we defeat Donald Trump and we defeat him badly. https://t.co/8ttsSwcsnl https://t.co/4Q1JDdglhV
magicimpact,iwillvote,-0.7351,0.396,0.478,0.126,RT @BernieSanders: I hope today we defeat Donald Trump and we defeat him badly. https://t.co/8ttsSwcsnl https://t.co/4Q1JDdglhV
kuhar_l,NewtTrump,0.8866,0.0,0.668,0.332,"RT @NewtTrump: AWESOME: Tom Brady endorses Trump and the crowd in New Hampshire goes WILD! To make it better, Pats Coach Bill Belichick als"
angxlxsxphxa,VictoriaAveyard,0.7269,0.136,0.568,0.297,"RT @VictoriaAveyard: ""It would be sweet sweet justice if it was the Latino vote that stopped Trump."" - Ana Navarro continuing to spit fire."
anahi__16,kinkytchalla,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
anahi__16,twitter,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
Politicalife,francishumes,0.0,0.0,1.0,0.0,RT @francishumes: Spent my lunch hour dropping off our ballots and stumping for Trump! The Cappello's have officially voted for @realDonald
not_prescott,RowdyAmericans,0.0,0.0,1.0,0.0,RT @RowdyAmericans: Now that all the Republicans are off work it's time to Trump the polls
jewelbird918,TheTylt,0.3182,0.122,0.667,0.212,RT @TheTylt: RT if you agree Ivanka Trump ruined her own brand by supporting her misogynist father #IvankaIsToast #BoycottIvanka https://t.
jewelbird918,,0.3182,0.122,0.667,0.212,RT @TheTylt: RT if you agree Ivanka Trump ruined her own brand by supporting her misogynist father #IvankaIsToast #BoycottIvanka https://t.
betteranfiction,shootist2015,0.0,0.0,1.0,0.0,RT @shootist2015: #Florida we can't do this without you.  Get out there and cast that vote for #Trump for change and to #MAGA and #drainthe
CKlein5852,AdamsFlaFan,0.0,0.0,1.0,0.0,RT @AdamsFlaFan: Hillary Clinton Is Trouncing Trump With Her Ground Game According To Exit Poll via @politicususa https://t.co/Fa8OqrLYog
CKlein5852,politicususa,0.0,0.0,1.0,0.0,RT @AdamsFlaFan: Hillary Clinton Is Trouncing Trump With Her Ground Game According To Exit Poll via @politicususa https://t.co/Fa8OqrLYog
Waja1130,kmbiamnozie,0.0,0.0,1.0,0.0,"RT @kmbiamnozie: An estimated 150,000 Haitian-American voters live in Florida, the state where 537 votes decided the 2000 election, Trump"
kateloving,ErikH526,0.6467,0.0,0.799,0.201,"RT @ErikH526: Watch the latest @HAGOODMANAUTHOR segment!!WIKILEAKS 1-35 BREAKING NEWS: Donald Trump Wins Florida, OH, NC Despite Clinton M"
Clarembaldo,mitchellvii,0.0,0.0,1.0,0.0,RT @mitchellvii: The fact leads are so large in  KY and IN makes me think Trump is getting monster vote and dem crossovers.
Carinamarie123,DonaldJTrumpJr,0.7906,0.0,0.75,0.25,RT @DonaldJTrumpJr: FINAL PUSH!Lets RT THIS TO A TRUMP VICTORY!RT if you want to see TRUMP WIN TONIGHT! #MAGA Not too late to vote! G
PatriotesLibres,DonaldJTrumpJr,0.8279,0.079,0.638,0.283,RT @DonaldJTrumpJr: Freedom is never more than one generation away from extinction. My father will fight for YOU! He will WIN FOR YOU! #Tru
Utdmariam,hucks6dh6,0.807,0.0,0.735,0.265,"RT @hucks6dh6: Good people of America, please don't vote in Trump, how could this end be in control of the most powerful country in the Wo"
sophia_bonoma,BruhhhComedy,0.5719,0.0,0.748,0.252,RT @BruhhhComedy: Left = Me if Trump winsRight = Me if Hillary wins https://t.co/zJgSN9LpkW
sophia_bonoma,twitter,0.5719,0.0,0.748,0.252,RT @BruhhhComedy: Left = Me if Trump winsRight = Me if Hillary wins https://t.co/zJgSN9LpkW
africanvodka,_carolineotoole,0.6597,0.0,0.787,0.213,"RT @_carolineotoole: If you vote Trump tomorrow, make sure explain to your gay, trans, female, black, Latina/o, and Muslim friends why they"
ChuckCollier76,KingsandLords,0.0,0.0,1.0,0.0,RT @KingsandLords: @MaddieAndMichi @enjoynChi @LilSteelerGirl @DebAlwaystrumpTRUMP 52%HillARY 43%JOHNSON 3%UNDECITED 2%USA LANDSLIDE
leidasavina87,CrowdFundGurus,0.0,0.0,1.0,0.0,"RT @CrowdFundGurus: Check out ""Donald Trump Your President"" #Trump2016 #TrumpTrain by Rick Poppe - https://t.co/mW0YLUk6aZ"
leidasavina87,reverbnation,0.0,0.0,1.0,0.0,"RT @CrowdFundGurus: Check out ""Donald Trump Your President"" #Trump2016 #TrumpTrain by Rick Poppe - https://t.co/mW0YLUk6aZ"
Suave_young50,twitter,0.3612,0.0,0.615,0.385,You look like trump https://t.co/UYplEJoKGK
kphbritt,buzzfeed18,0.0,0.0,1.0,0.0,RT @buzzfeed18: Ivanka Trumps poise and polish artfully mask just how closely her ideologies align with her fathers. https://t.co/2cTbpFR
kphbritt,t,0.0,0.0,1.0,0.0,RT @buzzfeed18: Ivanka Trumps poise and polish artfully mask just how closely her ideologies align with her fathers. https://t.co/2cTbpFR
nancymarie4159,BinsackSb,-0.6981,0.243,0.757,0.0,RT @BinsackSb: AMERICA STAND UP NOW!! #DonaldTrump announces lawsuit against Nevada for poll workers wearing defeat Trump T Shirts! Make th
volpappaw,mike_pence,0.4926,0.0,0.849,0.151,RT @mike_pence: Trump Force 2 has landed in NYC! Thanks to everyone who has joined us on this journey. https://t.co/PRaQcEME2G
volpappaw,twitter,0.4926,0.0,0.849,0.151,RT @mike_pence: Trump Force 2 has landed in NYC! Thanks to everyone who has joined us on this journey. https://t.co/PRaQcEME2G
insomniaclucas,EvanEdinger,0.0258,0.281,0.36,0.36,@EvanEdinger trump won kentucky and i want to die
linnyitssn,TeaPartyCat,-0.547,0.22,0.714,0.066,"RT @TeaPartyCat: It's not fair to call all Trump's supporters racist and sexist. Some are racist, some are sexist, but not all of them are"
tnelson027,BernieSanders,-0.7351,0.396,0.478,0.126,RT @BernieSanders: I hope today we defeat Donald Trump and we defeat him badly. https://t.co/8ttsSwcsnl https://t.co/4Q1JDdglhV
tnelson027,iwillvote,-0.7351,0.396,0.478,0.126,RT @BernieSanders: I hope today we defeat Donald Trump and we defeat him badly. https://t.co/8ttsSwcsnl https://t.co/4Q1JDdglhV
michellet0624,Aaronjackson81,0.3612,0.0,0.902,0.098,RT @Aaronjackson81: I like how the news is saying nothing about the voting machines are not allowing  trump voters to vote for trump in swi
dominicxsmith,freeskimask45,0.1258,0.17,0.596,0.234,"@freeskimask45 I would like an answer to my question, so please, tell me how Donald Trump is a racist."
JanelleMonae,BetteMidler,-0.5852,0.256,0.744,0.0,RT @BetteMidler: I guess the Trump men don't really trust their wives!!! https://t.co/E2Vyz2V0fp
JanelleMonae,twitter,-0.5852,0.256,0.744,0.0,RT @BetteMidler: I guess the Trump men don't really trust their wives!!! https://t.co/E2Vyz2V0fp
ejoy2270,XCrvene,0.4404,0.0,0.888,0.112,"RT @XCrvene: Reports are turn out in the Florida panhandle is under performing. All GOP &amp; Trump supporters in the panhandle, vote Trump now"
KarolineMarquis,BruhhhComedy,0.5719,0.0,0.748,0.252,RT @BruhhhComedy: Left = Me if Trump winsRight = Me if Hillary wins https://t.co/zJgSN9LpkW
KarolineMarquis,twitter,0.5719,0.0,0.748,0.252,RT @BruhhhComedy: Left = Me if Trump winsRight = Me if Hillary wins https://t.co/zJgSN9LpkW
SexMyTatts,SheHatesJacoby,0.0,0.0,1.0,0.0,RT @SheHatesJacoby: President Obama still roasting Trump.. 4th Quarter Obama been shooting 100%  https://t.co/xGBnJVL5Lu
SexMyTatts,twitter,0.0,0.0,1.0,0.0,RT @SheHatesJacoby: President Obama still roasting Trump.. 4th Quarter Obama been shooting 100%  https://t.co/xGBnJVL5Lu
chrisg_769,SQUlDZ,0.6841,0.0,0.832,0.168,"RT @SQUlDZ: Mexicans and Black People teaming up against Donald Trump BOY LIFE BEAUTIFUL RN MY NIGGA, bout time tacos and fried chicken uni"
noahtash101,kinkytchalla,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
noahtash101,twitter,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
CS_Perez10,monotonecunt,-0.5423,0.137,0.863,0.0,"RT @monotonecunt: Props to Trump for revealing all of the closet racists, homophobes, sexist &amp; misogynists.. and for showing me who not to"
kaayyrista,Andrea_o0,-0.0516,0.118,0.882,0.0,@Andrea_o0 dude all the old people are for trump i swear
RJC624,PpollingNumbers,0.0,0.0,1.0,0.0,RT @PpollingNumbers: Final @trfgrp Electoral Map(270 EV Needed):Trump 306Clinton 232 https://t.co/Kf3IaODMhD
RJC624,twitter,0.0,0.0,1.0,0.0,RT @PpollingNumbers: Final @trfgrp Electoral Map(270 EV Needed):Trump 306Clinton 232 https://t.co/Kf3IaODMhD
pau2la057328721,manusartorius02,-0.5106,0.524,0.476,0.0,RT @manusartorius02: Trump dumb
l_cisneros9,utsafree,0.0,0.0,1.0,0.0,"RT @utsafree: ""I'm voting for Donald Trump!""""why?""""because he's pro-life!""""and?""""that's it!""""wait what?"""
RonaldMRivera,Boogie2988,-0.4019,0.172,0.828,0.0,RT @Boogie2988: Donald trump and Hillary clinton are both in a plane crash.  Who survives?....america.
PurpleRainQuin,pettyblackgirI,-0.3612,0.258,0.569,0.174,"RT @pettyblackgirI: After Trump loses tonight, hopefully we'll get more pictures of white ppl crying like they did after Mitt Romney lost t"
WinOrGoHome,Only__Trump,0.3802,0.0,0.755,0.245,RT @Only__Trump: @PhillyGOP Vote Trump again &amp; again please!
DTharp1988,FoxNews,0.0,0.0,1.0,0.0,@FoxNews Some will vote for Hillary. Some will vote for Trump. Some will vote AGAINST Hillary or against Trump. I voted for my son's future.
Willsdarlin,BellaSiena,0.6981,0.0,0.781,0.219,RT @BellaSiena: Super long lines in Imperial Pennsylvania. Everyone I talked to was voting for Donald Trump!!! #myvote2016 #ElectionDay2016
realSpottswoode,GartrellLinda,0.2714,0.0,0.905,0.095,RT @GartrellLinda: Important! RTGET OUT THERE &amp; VOTE TRUMPSTERSVERY TIGHT in Florida panhandle. Call everyone you know to get those Trump
Michaelcraddo16,realDonaldTrump,0.7836,0.0,0.723,0.277,RT @realDonaldTrump: I will be watching the election results from Trump Tower in Manhattan with my family and friends. Very exciting!
Michelle3wits,cristinalaila1,0.0,0.0,1.0,0.0,"RT @cristinalaila1: Trump has 251,000 Retweets vs Hillary's 32,000 and she even pinned  her tweet #ElectionDay https://t.co/EV1LJPn1wg"
Michelle3wits,twitter,0.0,0.0,1.0,0.0,"RT @cristinalaila1: Trump has 251,000 Retweets vs Hillary's 32,000 and she even pinned  her tweet #ElectionDay https://t.co/EV1LJPn1wg"
humdinger41,KellyannePolls,0.7096,0.0,0.781,0.219,RT @KellyannePolls: Trump Campaign &amp; RNC @Reince hand in glove. This is about GOP elected officials bragging they voted 3rd party or skippe
WonderLavi,NickKristof,0.0,0.0,1.0,0.0,"RT @NickKristof: But, Anne, then Trump wouldn't vote, because 3 of his 4 grandparents were born abroad, along with his mom. The immigrants"
peachgrI,pupbasket,0.5719,0.0,0.821,0.179,RT @pupbasket: If Trump   Wins The Election I Am Moving   Out Of The Country  Goodbye   America   Hello   EXO Planet 
ocularnervosa,twitter,0.0,0.0,1.0,0.0,In case you donated to Trump's campaign &amp; wondered where the money went. https://t.co/xhFvkOqDNr
an_gonzalez22,souljaboy,-0.5719,0.493,0.19,0.318,RT @souljaboy: I hope Hillary win fuck trump stupid ass
AnonymousMsBig,SMShow,-0.3818,0.316,0.517,0.167,#Trump supporters blocking polls &amp; intimidating in #Florida@SMShow @frangeladuo @hippiemama2002 @Lawrence https://t.co/sL52VXopWc
AnonymousMsBig,twitter,-0.3818,0.316,0.517,0.167,#Trump supporters blocking polls &amp; intimidating in #Florida@SMShow @frangeladuo @hippiemama2002 @Lawrence https://t.co/sL52VXopWc
mikenziFitz,geena1017,0.3178,0.129,0.697,0.174,@geena1017 well it's a good thing i'm not trying to convince you to vote for trump. i'm just saying he's not responsible for deaths or
fredakalina,thegatewaypundit,-0.4588,0.231,0.769,0.0,Nevada Poll Workers Break Law: Caught Wearing 'Defeat Trump' T-Shirts https://t.co/934mTzlCvd
WillRowland7,realDonaldTrump,0.7836,0.0,0.723,0.277,RT @realDonaldTrump: I will be watching the election results from Trump Tower in Manhattan with my family and friends. Very exciting!
lemonyspiffit,PrisonPlanet,0.0258,0.14,0.679,0.181,"RT @PrisonPlanet: Reports out of Ohio at one polling station Trump supporters furious: Votes being flipped to Clinton, police called, allow"
kimmurphy,latimes,0.0,0.0,1.0,0.0,Exit polls: white college-educated voters trending more Democrat than 2012. Non-college educated whites? Trump town. https://t.co/u0nbNhr8ee
HamannRandal,mitchellvii,0.4404,0.0,0.838,0.162,"RT @mitchellvii: If Trump ends up dramatically outperfroming his RCP averages in early states, good sign."
MEAspencer,ananavarro,-0.2732,0.087,0.913,0.0,"RT @ananavarro: Hey Nevadans, u know why Trump is suing? To keep Hispanics from polls b/c he knows we're voting against him. Redouble your"
Zhepon,TeamTrump,0.5781,0.0,0.8,0.2,@TeamTrump @AC360 @ananavarro nice way to talk!lady you mean #Trump woman voters didn't go to college!?Insulating?
francesca281,paulbirkett3,0.3612,0.0,0.894,0.106,RT @paulbirkett3: Choosing between Clinton and Trump to run a nation is like choosing between jimmy saville and the McCanns to babysit your
HotlineJosh,NKingofDC,-0.128,0.061,0.939,0.0,"RT @NKingofDC: So far, digging through the exits, and with the first polls about to close, there aren't a lot of signs of a looming Trump u"
kwhunter,twitter,0.3214,0.0,0.795,0.205,"I didn't vote for Trump either, so I don't blame them. https://t.co/4r7qAe5MMj"
melofidias,JaredWyand,0.5859,0.128,0.667,0.206,RT @JaredWyand: It's simple...Trump needs NHIf he loses FL he needs PA &amp; MIIf he wins FL loses NC he needs MI or PAIf he wins FL he
deluxemami,kinkytchalla,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
deluxemami,twitter,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
2babyblueeyes,Madmaven,-0.296,0.216,0.784,0.0,"RT @Madmaven: Say No to Satan, vote TRUMP https://t.co/Y9gulyxgDY"
2babyblueeyes,twitter,-0.296,0.216,0.784,0.0,"RT @Madmaven: Say No to Satan, vote TRUMP https://t.co/Y9gulyxgDY"
DonaldDrumpfWTF,FaithRubPol,-0.296,0.101,0.847,0.052,RT @FaithRubPol: After being criticized for being just a casino promoter that will tell you what you want to hear Trump releases plan https
Artco77,OwensboroMI,0.0,0.0,1.0,0.0,RT @OwensboroMI: With 5 percent of the Kentucky votes in Trump leads by 41 percent.
50shadesofjenny,RAY_2_YAH,0.1999,0.111,0.736,0.153,RT @RAY_2_YAH: The way Donald trump in the lead it don't look like we got hope 
shazzjonz,kurteichenwald,-0.4033,0.244,0.609,0.147,"RT @kurteichenwald: I just realized: With Nevada, Trump is essentially arguing that allowing people to vote is voter fraud. Quite amazing w"
irishowens96,WeLoveRobDyrdek,0.4404,0.0,0.791,0.209,RT @WeLoveRobDyrdek: Jon Stewart and Donald Trump beef is funny af https://t.co/j1HsilMOlH
irishowens96,twitter,0.4404,0.0,0.791,0.209,RT @WeLoveRobDyrdek: Jon Stewart and Donald Trump beef is funny af https://t.co/j1HsilMOlH
sorryimspencerr,souljaboy,-0.5719,0.493,0.19,0.318,RT @souljaboy: I hope Hillary win fuck trump stupid ass
Suweetpea,FredZeppelin12,0.25,0.0,0.895,0.105,RT @FredZeppelin12: DRUDGE: ELECTION WILL BE DECIDED BY EVENING VOTERS. Advantage #Trump. Evening voters are evening voters because t
xoC_Lianne,TomiLahren,0.4717,0.0,0.861,0.139,RT @TomiLahren: If you're not voting for Trump don't you dare bitch when we get Hillary. Real talk. #MAGA #ElectionDay
Women4T,writerkev,0.2732,0.0,0.87,0.13,RT @writerkev: Trump supporter working corner of 120th Avenue and Washington Street. #9NEWS #verifyvotes https://t.co/BVVPseQ1qp
Women4T,twitter,0.2732,0.0,0.87,0.13,RT @writerkev: Trump supporter working corner of 120th Avenue and Washington Street. #9NEWS #verifyvotes https://t.co/BVVPseQ1qp
scooterdawg,krystalball,-0.5267,0.167,0.833,0.0,RT @krystalball: Homes without Trump signs reportedly getting these threatening KKK fliers in rural Kentucky. In 2016. https://t.co/LAGVNbm
scooterdawg,t,-0.5267,0.167,0.833,0.0,RT @krystalball: Homes without Trump signs reportedly getting these threatening KKK fliers in rural Kentucky. In 2016. https://t.co/LAGVNbm
ellawest_,paulbirkett3,0.3612,0.0,0.894,0.106,RT @paulbirkett3: Choosing between Clinton and Trump to run a nation is like choosing between jimmy saville and the McCanns to babysit your
CamilleKoch,richthekid,-0.5848,0.256,0.744,0.0,RT @richthekid: If you voting for trump fuck you unfollow me now!
nickgourevitch,NKingofDC,-0.128,0.061,0.939,0.0,"RT @NKingofDC: So far, digging through the exits, and with the first polls about to close, there aren't a lot of signs of a looming Trump u"
DennisL656,mitchellvii,0.0,0.0,1.0,0.0,RT @mitchellvii: The fact leads are so large in  KY and IN makes me think Trump is getting monster vote and dem crossovers.
animalvore,pettyblackgirI,-0.3612,0.258,0.569,0.174,"RT @pettyblackgirI: After Trump loses tonight, hopefully we'll get more pictures of white ppl crying like they did after Mitt Romney lost t"
Rollo87,Cain_Unable,0.0,0.0,1.0,0.0,"RT @Cain_Unable: I just tried to Vote Trump &amp; the staff wouldn't let me just because I'm ""in Kent"" &amp; ""this is a Tesco self service checkout"
DejaFields127,TheLifeOfKale,0.5719,0.0,0.812,0.188,"RT @TheLifeOfKale: Someone said this gone be the national anthem if Trump wins, I'm officially done  https://t.co/MFCsS"
DejaFields127,t,0.5719,0.0,0.812,0.188,"RT @TheLifeOfKale: Someone said this gone be the national anthem if Trump wins, I'm officially done  https://t.co/MFCsS"
Gyggy,MattGertz,-0.7269,0.337,0.663,0.0,RT @MattGertz: CNN's Jake Tapper: Trump is lying about nationwide voting machine problems. https://t.co/HfPt0wHxmp
Gyggy,twitter,-0.7269,0.337,0.663,0.0,RT @MattGertz: CNN's Jake Tapper: Trump is lying about nationwide voting machine problems. https://t.co/HfPt0wHxmp
KitsuneMonster,Simpsons_tweets,-0.5423,0.163,0.837,0.0,"RT @Simpsons_tweets: ""We've inherited quite a budget crunch from President Trump. How bad is it, Secretary Van Houten?""""We're broke."" #Ele"
PBurgrealtor,kayleighmcenany,0.7177,0.0,0.769,0.231,"RT @kayleighmcenany: Trump has a .2% lead in Florida according to Real Clear Politics. My fellow Floridians, get out, vote, &amp; take friends!"
MelissaBarton,bobcesca_go,-0.2263,0.094,0.851,0.055,RT @bobcesca_go: Here's what I want to see: Khizr Khan interrupting Trump's concession to finally give him his copy of the Constitution. #E
cutebutthood,brujaaverde,-0.5859,0.16,0.84,0.0,RT @brujaaverde: Trump couldn't even vote for himself because his mother was born in Scotland you past-ripe banana lookin bitch https://t.c
cutebutthood,,-0.5859,0.16,0.84,0.0,RT @brujaaverde: Trump couldn't even vote for himself because his mother was born in Scotland you past-ripe banana lookin bitch https://t.c
kyotojoe1,abcnews,0.2023,0.0,0.833,0.167,@abcnews @JohnBarronUSA over playing the devil's advocate for Trump? #auspol
Vxwxg33ZsGp6i6I,TommTommmm,-0.5994,0.257,0.632,0.112,@TommTommmm No I am not referring 2 Trump.Clinton just because its a woman one need's to stand on principle non acceptance of rape.
EyasHolden,paulbirkett3,0.3612,0.0,0.894,0.106,RT @paulbirkett3: Choosing between Clinton and Trump to run a nation is like choosing between jimmy saville and the McCanns to babysit your
TechL0G,yahoo,0.0,0.0,1.0,0.0,"Trump, the Autocrat's Preferred Choice (Yahoo Security) https://t.co/oKWiSXp8S5"
cryingdun,EvanEdinger,0.7351,0.0,0.53,0.47,@EvanEdinger trump is winning popular vote by quite a bit
