User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
CROWENATION2016,RepStevenSmith,-0.4939,0.167,0.833,0.0,RT @RepStevenSmith: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money https://t.co/Y6BazF4OsJ v
CROWENATION2016,dailycaller,-0.4939,0.167,0.833,0.0,RT @RepStevenSmith: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money https://t.co/Y6BazF4OsJ v
Tuscan21_PM,Humans_vs_Trump,-0.2263,0.129,0.783,0.088,"RT @Humans_vs_Trump: Media currently surprised Trump denies Russia hacking.Um, remember when he invited Russia to hack Hillary on nationa"
_corpp,nypost,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
_corpp,t,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
DKWilson56,sullivanamy,0.0,0.0,1.0,0.0,"RT @sullivanamy: That was Joel Benenson's take at U. Chicago a few wks ago. Headlines all scanned as ""emails,"" or ""just more Hillary corrup"
MLCzone,ericgarland,0.8761,0.0,0.654,0.346,"RT @ericgarland: I'm from Vermont and have known Bernie forever, so I'm very surprised, but everyone kinda likes it. Hillary wins anyhow."
LaurieRobert6,greggutfeld,-0.2528,0.246,0.594,0.16,"@greggutfeld @GregGutfeldShow Scandal. Hillary dilarry flock, bickering won't stop."
lionking_007,2ALAW,-0.3182,0.223,0.777,0.0,RT @2ALAW: @LeahR77 @SenJohnMcCain @LindseyGrahamSC Hillary Sees A Ghost https://t.co/EOvIdoE4iU
lionking_007,twitter,-0.3182,0.223,0.777,0.0,RT @2ALAW: @LeahR77 @SenJohnMcCain @LindseyGrahamSC Hillary Sees A Ghost https://t.co/EOvIdoE4iU
tobyonekonobe,BurtEichenwald,-0.1531,0.086,0.914,0.0,"RT @BurtEichenwald: @mtracey @BillMoranWrites And then, without any facts, saying it affected the 4 closest states and Hillary otherwise"
SolarGuacha,TrumpSuperPAC,-0.4588,0.167,0.833,0.0,"RT @TrumpSuperPAC: The man who hacked #Hillary's personal emails and is currently in prison gave a statement to the legacy media, but they"
cdsmith42,kashanacauley,-0.4767,0.205,0.795,0.0,RT @kashanacauley: It's a shame Hillary didn't connect with white Russian working class voters.
Clay_Scott_,owasow,0.0,0.348,0.303,0.348,@owasow truth: Hillary lost
Manchu71,CholericCleric,0.462,0.073,0.772,0.155,@CholericCleric I dislike Fox but why give it so much credit? Liberal rags descended to Sanjay Jha level pompom waving for Hillary
toby1995,Cernovich,0.296,0.083,0.795,0.123,"RT @Cernovich: If Hillary had won we'd have talked about ""rigged elections"" for a day or two and then moved on. What we are seeing today is"
UWantMyVote_Why,atleecs,0.1406,0.082,0.816,0.102,@atleecs @SenatorBoxer Maybe Hillary's being quiet &amp; letting this play out. Then Trump has no reason 2 go after her &amp; take focus off himself
trillcyberdad,twitter,0.0,0.0,1.0,0.0,didn't he also vow to investigate hillary? https://t.co/JHgT6UTXEi
2Twitte39301335,nypost,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
2Twitte39301335,t,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
cfknnyc,KailiJoy,-0.6331,0.283,0.609,0.108,RT @KailiJoy: Hillary Clinton's under no obligation to save us. She tried. And we screamed EMAILS!!!!!! and complained that she's just not
AlPal_Lehman,ScottyLiterati,-0.296,0.091,0.909,0.0,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene
amerycarlson,steph93065,0.4215,0.0,0.887,0.113,"RT @steph93065: The same people that gave Hillary the debate questions &amp; got their ""news"" approved by Podesta are telling you Russia interf"
carolina_brenna,MagicRoyalty,0.2942,0.0,0.905,0.095,"RT @MagicRoyalty: On election night, Trump offered to buy Hillary's $7 million dollars worth of fireworks for 5 cents on the dollar! http"
RalphHornsby,thegatewaypundit,0.2732,0.132,0.683,0.185,Hillary Clinton Spent $1.2 Billion to Lose Election - TRUMP Spent Around $600 Million to Win https://t.co/oECrCYEYXJ
nancydmoore25,DineshDSouza,-0.3182,0.173,0.827,0.0,RT @DineshDSouza: The reason Hillary lost is not Russia--it's this guy https://t.co/tERRJGv05E
nancydmoore25,twitter,-0.3182,0.173,0.827,0.0,RT @DineshDSouza: The reason Hillary lost is not Russia--it's this guy https://t.co/tERRJGv05E
snowstorm1944,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
Col_Connaughton,youtube,-0.296,0.167,0.833,0.0,#HILLARY #THIEVERY: Eyewitness #Clinton Foundation Missing from Haitian Aid https://t.co/m1Wo7pt0Yi #corrupt #haiti
AngelicPrado,JohnLeguizamo,0.0,0.0,1.0,0.0,RT @JohnLeguizamo: Over 4 million have already asked the electoral college to elect @HillaryClinton as president on Dec 19. https://t.co/gh
AngelicPrado,t,0.0,0.0,1.0,0.0,RT @JohnLeguizamo: Over 4 million have already asked the electoral college to elect @HillaryClinton as president on Dec 19. https://t.co/gh
Nottinghams1,cristinalaila1,-0.3182,0.247,0.753,0.0,RT @cristinalaila1: Hillary Clinton lost again #TriggeredIn4Words https://t.co/zgXW7Yt5Ty
Nottinghams1,twitter,-0.3182,0.247,0.753,0.0,RT @cristinalaila1: Hillary Clinton lost again #TriggeredIn4Words https://t.co/zgXW7Yt5Ty
xrfauxtard,steph93065,0.4215,0.0,0.887,0.113,"RT @steph93065: The same people that gave Hillary the debate questions &amp; got their ""news"" approved by Podesta are telling you Russia interf"
Landry777Tom,carold501,0.7881,0.143,0.515,0.342,"RT @carold501: Funny how the left laughed and said the election couldn't be hacked and then when their darling Hillary lost, they scream it"
hartfordwolf,LeahR77,-0.5106,0.163,0.837,0.0,RT @LeahR77: Tweedle Dee &amp; Tweedle Dumb @SenJohnMcCain  &amp; @LindseyGrahamSC Should Be Investigating Hillary's Home Brewed Server #FakeNews #
NatashaLifecoac,datrumpnation1,0.0,0.0,1.0,0.0,RT @datrumpnation1: Look who is behind the Russian CIA story:1. Washington Post2. Obama3. Schumer 4. McCain &amp; Lindsay Graham5. Hillary
artblam,dailymail,0.0,0.0,1.0,0.0,Hillary is confirmed KGB. Clinton says she'd rather have dinner with Putin than Trump https://t.co/kpkFQfserq https://t.co/oQ0ZNi4Jm4
OddLane,reason,0.0,0.0,1.0,0.0,The First Amendment as suggestion box: https://t.co/jQ45zepGyP #HillaryClinton #Fakenews
jebanamac,DSORennie,0.0,0.0,1.0,0.0,@DSORennie Talk about Foreign influence. Did Russian hackers force Hillary to take millions in Saudi money?
valtrevy,Hillary_Rdz,0.0,0.0,1.0,0.0,@Hillary_Rdz jajaja en San Nico
hnvance40,SharonMcCutchan,-0.4939,0.167,0.833,0.0,RT @SharonMcCutchan: Senator D'Amato Drops Bomb: Hillary Allowed Russia to Take Ownership of ... https://t.co/kVjS4EYc9O via @YouTube
hnvance40,youtube,-0.4939,0.167,0.833,0.0,RT @SharonMcCutchan: Senator D'Amato Drops Bomb: Hillary Allowed Russia to Take Ownership of ... https://t.co/kVjS4EYc9O via @YouTube
Sheilahoover12,umpire43,0.0,0.0,1.0,0.0,RT @umpire43: In Millwaukee day 5 of recount Hillary had 356000 votes thrown out for Fraud.Boxes in Millwaukee did not match poll books RUS
Anyshka,ScottyLiterati,-0.296,0.091,0.909,0.0,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene
stillval13,arunanaimji,0.644,0.0,0.701,0.299,@arunanaimji @FoxNews @foxnewspolitics and who do you trust? Hillary? Bernie? Jill?
Maimaimaire,kashanacauley,-0.4767,0.205,0.795,0.0,RT @kashanacauley: It's a shame Hillary didn't connect with white Russian working class voters.
boggs_69,Uberpatroit,-0.296,0.121,0.879,0.0,@Uberpatroit @Billhic02785574 @NateSilver538 And Saddam had WMD's....you Hillary sychophants are priceless...now the CIA can do no wrong...
martucci_peter,FoxNews,-0.6901,0.222,0.778,0.0,"RT @FoxNews: .@GovMikeHuckabee: ""It wasn't the Russians that beat them. It was a lack of ideas. It was Hillary being a very poor candidate."
validthought,AlphaHuskyAlpha,0.4973,0.0,0.801,0.199,@AlphaHuskyAlpha @NickNoelte1 Did Hillary have secret meetings with intl bankers? Yup. Facts aren't racist.
oceandog,nypost,-0.3818,0.224,0.776,0.0,Hillary Clinton's losing campaign cost a record $1.2B https://t.co/EklVFrpHsG via @nypost
oceandog,nypost,-0.3818,0.224,0.776,0.0,Hillary Clinton's losing campaign cost a record $1.2B https://t.co/EklVFrpHsG via @nypost
SiberiaCat3,walterbegayjr,0.4926,0.0,0.814,0.186,.@walterbegayjr @robertsgraham Hillary has a better tax plan. Don't Vote Trump he's for himself! #MoralElectors https://t.co/N8jmYpCLYI
SiberiaCat3,youtube,0.4926,0.0,0.814,0.186,.@walterbegayjr @robertsgraham Hillary has a better tax plan. Don't Vote Trump he's for himself! #MoralElectors https://t.co/N8jmYpCLYI
AnacVentilari,America_1st_,-0.3612,0.143,0.857,0.0,"RT @America_1st_: Reince Priebus: ""The Russians didnt tell Hillary Clinton to ignore Wisconsin or Michigan."" https://t.co/xkRn0HnAh4"
AnacVentilari,twitter,-0.3612,0.143,0.857,0.0,"RT @America_1st_: Reince Priebus: ""The Russians didnt tell Hillary Clinton to ignore Wisconsin or Michigan."" https://t.co/xkRn0HnAh4"
KarmaKittySays,CarmineZozzora,0.0516,0.097,0.798,0.105,"RT @CarmineZozzora: Nothing like the CIA saving all their Russia ""secret assessment"" stuff up until after ""shoo-in"" Hillary lost the electi"
ModjajiTen,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" AMEN @JudgeJeaninehttps:/"
MarkChesney,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
YReag,AIIAmericanGirI,0.5411,0.0,0.741,0.259,@AIIAmericanGirI Russia hired Huma Abedin has the right hand to Hillary!
AlisaaGail,HumanistReport,-0.6705,0.2,0.8,0.0,"RT @HumanistReport: If Hillary Clinton was ever going to denounce fake news, she should have done it after it made her falsely believe Iraq"
tobyonekonobe,veggie64_leslie,0.2584,0.0,0.873,0.127,RT @veggie64_leslie: @mtracey @soso_koba @NateSilver538 Especially when he knew Hillary didn't bother to campaign https://t.co/q1wzXr8674
tobyonekonobe,twitter,0.2584,0.0,0.873,0.127,RT @veggie64_leslie: @mtracey @soso_koba @NateSilver538 Especially when he knew Hillary didn't bother to campaign https://t.co/q1wzXr8674
ArtCareServices,GeorgeShiber,0.0,0.0,1.0,0.0,RT @GeorgeShiber: Tell me again exactly what Hillary did wrong?! With all the 'external forces' and she still beat every man in history: 'g
TheMissWare,ScottyLiterati,-0.296,0.091,0.909,0.0,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene
joselinda69,DisavowTrump16,0.0,0.0,1.0,0.0,RT @DisavowTrump16: U.S. Concludes that Russia was involved in our election! RETWEET to to tell the Electoral College to vote for Hillary!
FidTradZ101,SugarspotAnnie,0.6369,0.0,0.811,0.189,"@SugarspotAnnie @Adsocheetie @beulahcrusoe @patticakeski @PenPure1  Hillary was all for that, tried to do it here. But socialists love her."
Fastcars2016,eSeSthetics,-0.5267,0.195,0.805,0.0,@eSeSthetics @paulmeyer745 @Cantkillrspirit @trump2016fan @TAGOS22 To puke on their faces; Esp on Hillary's and G.Soros. 
PavlovicToday,realDonaldTrump,0.0,0.0,1.0,0.0,What is the goal of Russian cyber hack? @realDonaldTrump #RussiaHacking #Russia #MAGA #TrumpTransition #Hillary https://t.co/Cl8nXv99Ql
PavlovicToday,twitter,0.0,0.0,1.0,0.0,What is the goal of Russian cyber hack? @realDonaldTrump #RussiaHacking #Russia #MAGA #TrumpTransition #Hillary https://t.co/Cl8nXv99Ql
Curtlando,kashanacauley,-0.4767,0.205,0.795,0.0,RT @kashanacauley: It's a shame Hillary didn't connect with white Russian working class voters.
RyanResign,Lrihendry,-0.5848,0.147,0.853,0.0,"RT @Lrihendry: If Russia is the enemy, why didn't anyone look into why Hillary sold 20% of our uranium to them! #FakeNewsChallenge @realDon"
SallyJupiterRA,FoxNews,0.0,0.0,1.0,0.0,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t."
SallyJupiterRA,,0.0,0.0,1.0,0.0,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t."
CocoThePatriot,tteegar,-0.3182,0.095,0.905,0.0,RT @tteegar: .@PrisonPlanet Libtards b likeHow many ways can we rub a historic Hillary Clinton loss in &amp; pour salt on this wound we con
IrishSix1,DaysOfTrump,-0.5994,0.196,0.804,0.0,"RT @DaysOfTrump: #AmericaFirst Patriots inside USgov are waging a civil war w international socialists (Hillary, Soros..) that have infiltr"
Natalydubai,RepStevenSmith,0.0772,0.0,0.939,0.061,RT @RepStevenSmith: Want to hear about what Hillary did in Libya from a real journalist? @wikileaks Julian Assange explains it in 2 minutes
mikew6161,steph93065,0.4215,0.0,0.887,0.113,"RT @steph93065: The same people that gave Hillary the debate questions &amp; got their ""news"" approved by Podesta are telling you Russia interf"
coniinthegarden,ProgressiveArmy,-0.2263,0.128,0.872,0.0,Donald Hasnt Forgotten About Hillarys Emails and Neither Have House Republicans https://t.co/9BTGMPMZaV via @ProgressiveArmy
coniinthegarden,progressivearmy,-0.2263,0.128,0.872,0.0,Donald Hasnt Forgotten About Hillarys Emails and Neither Have House Republicans https://t.co/9BTGMPMZaV via @ProgressiveArmy
StormSpinning,AdamParkhomenko,0.0,0.0,1.0,0.0,RT @AdamParkhomenko: Hillary Clinton sent a thank-you note to a 103-year-old Long Island woman who voted for her https://t.co/3pRFSF3goq ht
StormSpinning,nydailynews,0.0,0.0,1.0,0.0,RT @AdamParkhomenko: Hillary Clinton sent a thank-you note to a 103-year-old Long Island woman who voted for her https://t.co/3pRFSF3goq ht
Proud4USA1,dongsmack,0.3612,0.0,0.839,0.161,Thank U Rock ( @dongsmack ) for coming forward 2 prove Hillary is right. Deplorable misogynists exist. https://t.co/zmBO2ZfE0y
Proud4USA1,twitter,0.3612,0.0,0.839,0.161,Thank U Rock ( @dongsmack ) for coming forward 2 prove Hillary is right. Deplorable misogynists exist. https://t.co/zmBO2ZfE0y
yanson07230606,TrinityNYC,0.0,0.0,1.0,0.0,RT @TrinityNYC: https://t.co/FE3kumenP9CNN
yanson07230606,t,0.0,0.0,1.0,0.0,RT @TrinityNYC: https://t.co/FE3kumenP9CNN
LogjamminPete,Pappiness,0.5859,0.0,0.833,0.167,"RT @Pappiness: Just a subtle reminder that if #RussianHackers helped Hillary win, The GOP Oversight Committee would investigate her for tre"
purpledalmation,nypost,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
purpledalmation,t,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
braunaa,danpfeiffer,-0.7096,0.277,0.723,0.0,RT @danpfeiffer: I am confused. Were voters supposed to takes Trump's attacks on Hillary's ties to Goldman Sachs literally or seriously? ht
kolnhausen,TheBaxterBean,-0.3182,0.113,0.887,0.0,"RT @TheBaxterBean: REMINDER: Hillary Clinton lost Michigan by only 10,704 votes. Detroit has 513,000 registered voters &amp; turnout declined ("
cosmogenesis777,worldnewsdailyreport,0.0,0.0,1.0,0.0,"Yoko Ono: ""I Had an Affair with Hillary Clinton in the '70s"" https://t.co/Zxd3c3HNmt"
dmneedham,FoxNews,0.0,0.0,1.0,0.0,"RT @FoxNews: .@AllenWest: ""It was President Obama, along with Hillary Clinton, that came up with the 'Russian reset button.'"" @JudgeJeanine"
MyPlace4U,LVNancy,0.5719,0.0,0.791,0.209,"RT @LVNancy: #RussianHackers IF sore-Loser, Hillary had won, would we be having this conversation?#SundayMorning #TRUMP#AmericaFirst"
dlreinbeau,Krisp_y,-0.0059,0.192,0.583,0.225,"RT @Krisp_y: Hillary supporters, as highly hypocritical as you are, please repeat after me: ""Russia didn't rig it, she just lost"" https://t"
dlreinbeau,,-0.0059,0.192,0.583,0.225,"RT @Krisp_y: Hillary supporters, as highly hypocritical as you are, please repeat after me: ""Russia didn't rig it, she just lost"" https://t"
stp_han,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
AmericanMom2,datrumpnation1,0.0,0.0,1.0,0.0,RT @datrumpnation1: Look who is behind the Russian CIA story:1. Washington Post2. Obama3. Schumer 4. McCain &amp; Lindsay Graham5. Hillary
sherrysue66,carold501,0.7881,0.143,0.515,0.342,"RT @carold501: Funny how the left laughed and said the election couldn't be hacked and then when their darling Hillary lost, they scream it"
sarahsettgo,SheWhoVotes,-0.7096,0.211,0.789,0.0,"RT @SheWhoVotes: If Hillary was complicit in Russian treason the way Donald is, I'd rightly turn on her. This should be unacceptable to *al"
womenaresmarter,KailiJoy,-0.6331,0.283,0.609,0.108,RT @KailiJoy: Hillary Clinton's under no obligation to save us. She tried. And we screamed EMAILS!!!!!! and complained that she's just not
Hrgrthr71,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
h0memadetweets,twitter,-0.6124,0.406,0.438,0.156,Defeating Hillary Clinton feels like a war victory. #AmericaisBack #MAGA https://t.co/AZYPPGFXmu
Stormysu,DanielleMuscato,0.7184,0.0,0.778,0.222,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same"
counting76cou,S1776frdm,-0.9186,0.519,0.417,0.064,"RT @S1776frdm: Hillary Sucked at everything except Treason Corruption Pay4PlayKindness of Spirit Racism, Hate 4 Average Citizens--https:/"
counting76cou,,-0.9186,0.519,0.417,0.064,"RT @S1776frdm: Hillary Sucked at everything except Treason Corruption Pay4PlayKindness of Spirit Racism, Hate 4 Average Citizens--https:/"
GiuseppeSab,DailyCaller,-0.8126,0.359,0.641,0.0,RT @DailyCaller: Shooting The Wrong Messenger  Morning Joe Calls Out Hillary Clinton For Hiding Behind Fake News https://t.co/gq71mB
GiuseppeSab,t,-0.8126,0.359,0.641,0.0,RT @DailyCaller: Shooting The Wrong Messenger  Morning Joe Calls Out Hillary Clinton For Hiding Behind Fake News https://t.co/gq71mB
mosfoodographer,nypost,-0.5106,0.452,0.548,0.0,@nypost @realDonaldTrump Hillary for Prison
anastasiakhramo,twitter,-0.2755,0.19,0.81,0.0,Because they don't like Hillary Clinton? Durgh. Face palm. https://t.co/pYYkCXE7RS
BubbaLiberal,briantashman,0.4767,0.0,0.846,0.154,RT @briantashman: Donald Trump doesn't listen to the intelligence community. But he does listen to this guy https://t.co/Er5TdMuPEn
BubbaLiberal,rightwingwatch,0.4767,0.0,0.846,0.154,RT @briantashman: Donald Trump doesn't listen to the intelligence community. But he does listen to this guy https://t.co/Er5TdMuPEn
slowbob,YouTube,0.0,0.0,1.0,0.0,Hillary Clinton Blew 1.2 Billion Dollars on Presidential Campaign!  https://t.co/CW9wj3kqBa via @YouTube
slowbob,youtube,0.0,0.0,1.0,0.0,Hillary Clinton Blew 1.2 Billion Dollars on Presidential Campaign!  https://t.co/CW9wj3kqBa via @YouTube
Brendag38323989,nia4_trump,0.0,0.0,1.0,0.0,RT @nia4_trump: Watch Hillary LIE during her SoS confirmation hearing. #ClintonCash #UraniumOne The RUSSIANS #ClintonFoundationhttps://t
joecuts134,TroyCoby,0.0,0.0,1.0,0.0,RT @TroyCoby: Hillary Clinton has been drinking a lot... https://t.co/vPJh1ZkOFN
joecuts134,twitter,0.0,0.0,1.0,0.0,RT @TroyCoby: Hillary Clinton has been drinking a lot... https://t.co/vPJh1ZkOFN
ValiantSentry,MarkDice,-0.5411,0.179,0.821,0.0,RT @MarkDice: Hillary Clinton Wasted 1.2 Billion Dollars on Her Presidential Campaign!    Here's the Report:  https://t.co/8L8KaEbUzR http
ValiantSentry,youtube,-0.5411,0.179,0.821,0.0,RT @MarkDice: Hillary Clinton Wasted 1.2 Billion Dollars on Her Presidential Campaign!    Here's the Report:  https://t.co/8L8KaEbUzR http
DAndalora_Bella,ThinkCenter1968,-0.5267,0.129,0.871,0.0,RT @ThinkCenter1968: This was actually announced at some point back in the campaign so it seems Hillary &amp; Obama R openly lying about the ma
princesskimcj,ArianeBellamar,0.5719,0.0,0.837,0.163,"RT @ArianeBellamar: @realDonaldTrump  Hillary won EVERY major economy in EVERY state, proving that the most under-educated ppl in this co"
gilberthoughton,WhitePeopIeCray,0.0,0.0,1.0,0.0,"RT @WhitePeopIeCray: ""Hillary for prison!!""""Let's make it happen"" https://t.co/TuNeWBefoB"
gilberthoughton,vine,0.0,0.0,1.0,0.0,"RT @WhitePeopIeCray: ""Hillary for prison!!""""Let's make it happen"" https://t.co/TuNeWBefoB"
DAILYBLUEblog,FrankConniff,-0.9136,0.394,0.606,0.0,"RT @FrankConniff: Don't give me that ""Hillary was a bad candidate"" bullshit. Real-life Bond villains plotted against her and she still got"
roqchrisy,Democrat_4Trump,0.3182,0.116,0.667,0.218,RT @Democrat_4Trump: Hillary Clinton's losing campaign cost a record $1.2B and MANY LIVES of innocent people like Seth. https://t.co/hLCoph
roqchrisy,t,0.3182,0.116,0.667,0.218,RT @Democrat_4Trump: Hillary Clinton's losing campaign cost a record $1.2B and MANY LIVES of innocent people like Seth. https://t.co/hLCoph
Just_A_Bill_,liars_never_win,-0.5423,0.171,0.829,0.0,RT @liars_never_win: It wasn't the hacking of Podesta's emails that made Hillary look bad. It was the content
luvmom8702,JSavoly,0.2263,0.0,0.872,0.128,"RT @JSavoly: Trump Okay With Pay-To-Play For Himself, Not Hillary Clinton #StollenElection #ComradeTrump  https://t.co/LyFMVe3WP0"
luvmom8702,crooksandliars,0.2263,0.0,0.872,0.128,"RT @JSavoly: Trump Okay With Pay-To-Play For Himself, Not Hillary Clinton #StollenElection #ComradeTrump  https://t.co/LyFMVe3WP0"
geokaren,twitter,0.5423,0.0,0.759,0.241,Putin just wants power and control. Hillary was an added bonus. https://t.co/8s3SNbUhPs
De5p,wikileaks,0.0,0.0,1.0,0.0,RT @wikileaks: What was on people's minds about Hillary Clinton during the lead up to the US election? (interactive graph) https://t.co/ts8
De5p,t,0.0,0.0,1.0,0.0,RT @wikileaks: What was on people's minds about Hillary Clinton during the lead up to the US election? (interactive graph) https://t.co/ts8
KOMBUCHABABY,Old_Bern_Kenobi,-0.7579,0.255,0.745,0.0,RT @Old_Bern_Kenobi: This is how far Hillary's sycophants have sunk: Blaming fast food workers for Hillary's failure without a shred of fac
HelenKaufman11,PolitixGal,0.0,0.0,1.0,0.0,RT @PolitixGal: THE REAL HILLARY... https://t.co/MYCYvoXy3B
HelenKaufman11,twitter,0.0,0.0,1.0,0.0,RT @PolitixGal: THE REAL HILLARY... https://t.co/MYCYvoXy3B
Tortured_Verse,PaulDeCampo,0.4019,0.0,0.856,0.144,"@PaulDeCampo I was taunting @one110731 about alleged ""leftists"" in USA. Hillary &amp; Democrats are center-left. Definitely not ""leftists."""
CheeperSteeper,Hispanics16,-0.4767,0.171,0.829,0.0,"RT @Hispanics16: Joe Scarborough: HILLARY CLINTON COST HILLARY CLINTON THE ELECTION, Not Fake News https://t.co/vaw8FwlP1r https://t.co/j"
CheeperSteeper,usapoliticstoday,-0.4767,0.171,0.829,0.0,"RT @Hispanics16: Joe Scarborough: HILLARY CLINTON COST HILLARY CLINTON THE ELECTION, Not Fake News https://t.co/vaw8FwlP1r https://t.co/j"
kc6ymp,TheRealN6BHU,-0.5267,0.152,0.848,0.0,@TheRealN6BHU @MotherJones it's a conspiracy uncle Donnie is going after all the pantie waving Hillary liberals OMG that's you right Dave 
hyland114,twitter,-0.875,0.417,0.583,0.0,"FAKE NEWS GUY CHUCK TODD, NEVER QUESTIONED HILLARY ABT CLASSIFIED EMAIL FIASCO N CLASSIFIED INFO HACK. BENGHAZI, https://t.co/QLEMIx2Qon"
DanielAPfister,patrickhealynyt,0.8519,0.0,0.491,0.509,Great feature on Madonna &amp; Hillary. Love it @patrickhealynyt https://t.co/Rvq73ChPSM
DanielAPfister,nytimes,0.8519,0.0,0.491,0.509,Great feature on Madonna &amp; Hillary. Love it @patrickhealynyt https://t.co/Rvq73ChPSM
wear_here,jasonroeder,-0.4215,0.149,0.851,0.0,"RT @jasonroeder: Too late to point fingers, but did Hillary make even ONE campaign stop in Moscow?"
iservhomes,steph93065,0.4215,0.0,0.887,0.113,"RT @steph93065: The same people that gave Hillary the debate questions &amp; got their ""news"" approved by Podesta are telling you Russia interf"
Pamelapilates,_Proud_American,0.0,0.0,1.0,0.0,RT @_Proud_American: WE FOUND IT! The Video George Soros &amp; Hillary Clinton Tried To Bury! - YouTube https://t.co/Iz9WeknVDW
Pamelapilates,youtube,0.0,0.0,1.0,0.0,RT @_Proud_American: WE FOUND IT! The Video George Soros &amp; Hillary Clinton Tried To Bury! - YouTube https://t.co/Iz9WeknVDW
babysgramma,DrMartyFox,-0.2732,0.123,0.877,0.0,RT @DrMartyFox: IF #RussianHackers Helped #Trump They Did By Exposing What The #DishonestMedia Was ConcealingCorrupt #Hillaryhttps:
luvmom8702,janet_yackle,-0.3612,0.167,0.739,0.094,"RT @janet_yackle: Trump Okay With Pay-To-Play For Himself, Not Hillary Clinton | Crooks and Liars https://t.co/MoUSXY0OP6 via @crooksandlia"
luvmom8702,crooksandliars,-0.3612,0.167,0.739,0.094,"RT @janet_yackle: Trump Okay With Pay-To-Play For Himself, Not Hillary Clinton | Crooks and Liars https://t.co/MoUSXY0OP6 via @crooksandlia"
JT4Mets4Arsenal,Change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/GDeHyTXAio via @Change
JT4Mets4Arsenal,change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/GDeHyTXAio via @Change
conservtivegurl,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
deejay90192,KailiJoy,-0.6331,0.283,0.609,0.108,RT @KailiJoy: Hillary Clinton's under no obligation to save us. She tried. And we screamed EMAILS!!!!!! and complained that she's just not
zaproffo,PeterDoljanin1,-0.4588,0.5,0.5,0.0,@PeterDoljanin1 @American1765 Sorry to disappoint you...https://t.co/63F81u5Mla
zaproffo,independent,-0.4588,0.5,0.5,0.0,@PeterDoljanin1 @American1765 Sorry to disappoint you...https://t.co/63F81u5Mla
photo4art,ThePatriot143,-0.5319,0.177,0.823,0.0,RT @ThePatriot143: This Video Details How Hillary Blew $1.2 BILLION to LOSE the White House  TruthFeed https://t.co/snLNt7H5W3
photo4art,truthfeed,-0.5319,0.177,0.823,0.0,RT @ThePatriot143: This Video Details How Hillary Blew $1.2 BILLION to LOSE the White House  TruthFeed https://t.co/snLNt7H5W3
