User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
klhgreen,BrentNYT,0.0,0.126,0.748,0.126,"RT @BrentNYT: The Russians hacked to support Trump - because they preferred a president they could manipulate, writes @nytopinion https://t"
klhgreen,,0.0,0.126,0.748,0.126,"RT @BrentNYT: The Russians hacked to support Trump - because they preferred a president they could manipulate, writes @nytopinion https://t"
parker1313,jnpaquet,0.34,0.0,0.897,0.103,RT @jnpaquet: Norwegian cartoonist Christian Bloom is creator of this cartoon of #Trump that has recently been shared on Twitter before cen
jdprose,DLin71,0.0,0.0,1.0,0.0,RT @DLin71: Transcript of Trump introducing John Bolton https://t.co/bO2qzG8o2k
jdprose,twitter,0.0,0.0,1.0,0.0,RT @DLin71: Transcript of Trump introducing John Bolton https://t.co/bO2qzG8o2k
tata_colombia,twitter,0.0,0.0,1.0,0.0,"As te revuelques de la piedra, Trump (nada raro que l haga un tweet sobre esto) https://t.co/7BBdxAByx1"
other95,gollum1419_g,0.0,0.0,1.0,0.0,RT @gollum1419_g: Possible Trump Appointee Scrubs Facebook Post Fantasizing About Exterminating Muslims https://t.co/m3W7xL65AK #Resist #Tr
other95,rawstory,0.0,0.0,1.0,0.0,RT @gollum1419_g: Possible Trump Appointee Scrubs Facebook Post Fantasizing About Exterminating Muslims https://t.co/m3W7xL65AK #Resist #Tr
jyester55,activist360,0.0,0.0,1.0,0.0,RT @activist360: REPORT: Obsequious a**-kisser Trump's had his head up the colorectal cavities of Russian oligarchs for three decades https
lisbourne6,simon_schama,-0.5267,0.129,0.871,0.0,RT @simon_schama: Trump may just have been stupid enough to nominate for Sec of State the one person who turns the Russian election inquiry
_robertgraham,mattytalks,0.8479,0.0,0.638,0.362,"RT @mattytalks: In times like this it's important to speak truth to power. So I encourage everyone, write President Trump, tell him Beavis"
Momof4Lambs,ananavarro,-0.1027,0.136,0.746,0.118,"RT @ananavarro: Been off-line for hours vicariously suffering @MiamiDolphins' game...tell me, has Trump named Putin ""Special Advisor to the"
ric_m_martinez,EW,0.802,0.0,0.753,0.247,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. 
DanceMyVoice,sarahkendzior,0.1027,0.115,0.752,0.133,RT @sarahkendzior: Elizabeth Warren is calling for an audit of Trump's finances due to conflicts of interest #Resist https://t.co/HPS5Xiank9
DanceMyVoice,twitter,0.1027,0.115,0.752,0.133,RT @sarahkendzior: Elizabeth Warren is calling for an audit of Trump's finances due to conflicts of interest #Resist https://t.co/HPS5Xiank9
DJTWATCHDOG,thetrumpwatchdog,0.0,0.0,1.0,0.0,Trump: US shouldnt be bound by one China Policy. https://t.co/IpO9basoSG
kvconstant,linkis,-0.4215,0.167,0.833,0.0,"Megyn Kelly says she fears reprisals for covering Trump, Breitbart News and the Alt-Right https://t.co/RpIE8dlRFd"
DebbiebB15,MelindaThinker,-0.4404,0.266,0.734,0.0,RT @MelindaThinker: Comey implicated in Trump Russia scandal https://t.co/OgZznjaH1f
DebbiebB15,bipartisanreport,-0.4404,0.266,0.734,0.0,RT @MelindaThinker: Comey implicated in Trump Russia scandal https://t.co/OgZznjaH1f
AliefofFaith,twitter,0.0,0.0,1.0,0.0,Obviously y'all from the part of Texas that voted for Trump https://t.co/sNe6CqWh4f
luckylucy061752,AndyOstroy,0.7003,0.126,0.504,0.37,RT @AndyOstroy: @ColMorrisDavis @JudgeJeanine @FoxNews Funny how these hypocrites prefer a draft-dodging coward over brave patriots like u
MLorance,politicususa,0.4019,0.0,0.876,0.124,RT @politicususa: Calls Grow For A New Presidential Election To Be Held After Russia Meddled To Help Trump via @politicususa https://t.co/m
MLorance,twitter,0.4019,0.0,0.876,0.124,RT @politicususa: Calls Grow For A New Presidential Election To Be Held After Russia Meddled To Help Trump via @politicususa https://t.co/m
soychilecl,soychile,0.0,0.0,1.0,0.0,"Donald Trump dijo que es ""ridcula"" la versin de que Rusia lo ayud a ganar https://t.co/63VDKILben https://t.co/ihN0QWojzS"
Jatapequara,chumbogrossomanaus,0.0,0.0,1.0,0.0,"Para Donald Trump reduzir as emisses de carbono prejudicam a competitividade global da Amrica e pergunta, ""Voc... https://t.co/GPQYqbyzHH"
Gojira007X,saladinahmed,-0.6704,0.29,0.71,0.0,RT @saladinahmed: TRUMP'S CABINET is an anagram of 'TIS BUT CRAP MEN
MDBeautyinOK,EW,0.802,0.0,0.753,0.247,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. 
Ohoura,BernieSanders,-0.3818,0.146,0.854,0.0,"RT @BernieSanders: Everyone who voted for Trump, who thought he'd defend working people, pay attention to the reality of what he's doing no"
PropersiDominic,LouDobbs,0.3612,0.0,0.872,0.128,RT @LouDobbs: The Natural - President Donald Trump TV Appearance at Army -vs- Navy Game https://t.co/sSg1mCoWfb via @thelastrefuge2 #MAGA @
PropersiDominic,theconservativetreehouse,0.3612,0.0,0.872,0.128,RT @LouDobbs: The Natural - President Donald Trump TV Appearance at Army -vs- Navy Game https://t.co/sSg1mCoWfb via @thelastrefuge2 #MAGA @
WTX11,MagicRoyalty,0.2942,0.0,0.905,0.095,"RT @MagicRoyalty: On election night, Trump offered to buy Hillary's $7 million dollars worth of fireworks for 5 cents on the dollar! http"
smith_jeff999,MattOrtega,0.2732,0.0,0.851,0.149,"@MattOrtega Well, I don't know, just trying to be helpfulGlad for your trump site."
lindadoherty4,kurteichenwald,-0.5423,0.176,0.824,0.0,"RT @kurteichenwald: Fox/Cheney went nuts when found out Obama got intel briefings in writing, rather than read to him. But Trump no briefin"
TheSoundDefense,Anarky23,0.0,0.0,1.0,0.0,@Anarky23 Trump's ego is so fragile that a sneeze could shatter it
AllnattChris,realDonaldTrump,-0.7506,0.314,0.686,0.0,@realDonaldTrump @NBCNightlyNews @CNN Trump too weak to continue sanctions against Russia. In bed with the enemy.
cecemeddock,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
goldy_levy,raysr19,0.0,0.0,1.0,0.0,RT @raysr19: https://t.co/MnMVJMqO9J
goldy_levy,thegatewaypundit,0.0,0.0,1.0,0.0,RT @raysr19: https://t.co/MnMVJMqO9J
BuybyFelicia,jmaboshie,0.8573,0.165,0.482,0.354,"RT @jmaboshie: Im Vladimir, i stole the election for #Trump but I let Hillary win the popular vote. I forgot to rig that part. My bad. Won'"
rjennings333,dailymail,0.7579,0.0,0.698,0.302,Trump dismisses CIA claims that Russian hackers intervened to help him win election | Daily Mail Online https://t.co/3zat9Ru0zm
jonathankwonder,jnpaquet,0.34,0.0,0.897,0.103,RT @jnpaquet: Norwegian cartoonist Christian Bloom is creator of this cartoon of #Trump that has recently been shared on Twitter before cen
famdocparker1,SatPavanKaur,0.0,0.0,1.0,0.0,RT @SatPavanKaur: https://t.co/Cs1wDqRVcv Can the electoral college hold off on Trump until the country can figure what's going on. #TrumpL
famdocparker1,huffingtonpost,0.0,0.0,1.0,0.0,RT @SatPavanKaur: https://t.co/Cs1wDqRVcv Can the electoral college hold off on Trump until the country can figure what's going on. #TrumpL
RETTinol,instagram,0.0,0.0,1.0,0.0,foxnews's photo https://t.co/DwjXhBWIGy GO judge! TRUMP all the way!
TruthTeamOne,dem2119,0.4939,0.127,0.615,0.258,RT @dem2119: Dan Rather Just Called Out Fake Patriots Who Support Trumps Putin Romance In Viral Post - https://t.co/EIWDhA7hUu
TruthTeamOne,occupydemocrats,0.4939,0.127,0.615,0.258,RT @dem2119: Dan Rather Just Called Out Fake Patriots Who Support Trumps Putin Romance In Viral Post - https://t.co/EIWDhA7hUu
Beyoncelizer,beyonce,-0.6408,0.22,0.78,0.0,Race Baiter Beyonce Gets BAD News After Running Her Mouth at Trump - USA SUPREME... https://t.co/kjttjulZT0 https://t.co/vJ6EhvSFSM
cbl2,adamjohnsonNYC,-0.802,0.275,0.725,0.0,RT @adamjohnsonNYC: it was real news owning corporation Comcast--not fake news--that gave Trump a TV show after yrs of anti-black racism ht
unclesahm,JuddLegum,0.2023,0.0,0.917,0.083,"RT @JuddLegum: 1. John Bolton, according to Trump, has been one of his top foreign policy advisers from the outset https://t.co/oRUPSkz7NV"
unclesahm,medium,0.2023,0.0,0.917,0.083,"RT @JuddLegum: 1. John Bolton, according to Trump, has been one of his top foreign policy advisers from the outset https://t.co/oRUPSkz7NV"
deliamcmanus,mikeallen,0.2006,0.095,0.776,0.129,"RT @mikeallen: .@jimrutenberg column salutes @jaketapper: ""If only such moments could stop being so special and start being normal"" https:/"
deliamcmanus,,0.2006,0.095,0.776,0.129,"RT @mikeallen: .@jimrutenberg column salutes @jaketapper: ""If only such moments could stop being so special and start being normal"" https:/"
BuffyMaxSFCA,tonyschwartz,0.7755,0.09,0.564,0.347,RT @tonyschwartz: Who cares that Trump doesn't believe Russians hacked Dems to elect him?Facts are indeed stubborn things &amp; the truth truly
lorac328,randyprine,-0.5859,0.147,0.853,0.0,RT @randyprine: NBC fires Billy Bush for listening to Trump brag about sexual assault yet Trump can Executive Produce a show on their netwo
ErickFernandez,charliek478,0.0,0.0,1.0,0.0,@charliek478 @PSheritaakkloh @Ckzoote https://t.co/O7Wrj6fdpW
ErickFernandez,politifact,0.0,0.0,1.0,0.0,@charliek478 @PSheritaakkloh @Ckzoote https://t.co/O7Wrj6fdpW
finscanes4life,CNNPolitics,0.4576,0.0,0.834,0.166,"RT @CNNPolitics: Israeli Prime Minister Benjamin Netanyahu: Donald Trump ""feels very warmly"" about Israel https://t.co/Vu0A4pgyce https://t"
finscanes4life,cnn,0.4576,0.0,0.834,0.166,"RT @CNNPolitics: Israeli Prime Minister Benjamin Netanyahu: Donald Trump ""feels very warmly"" about Israel https://t.co/Vu0A4pgyce https://t"
diegocosmelli,sciam,0.0,0.0,1.0,0.0,RT @sciam: An open letter from scientists to President-elect Trump on climate change https://t.co/A5DL4YVsuf https://t.co/WHKYXxg6Xb
diegocosmelli,blogs,0.0,0.0,1.0,0.0,RT @sciam: An open letter from scientists to President-elect Trump on climate change https://t.co/A5DL4YVsuf https://t.co/WHKYXxg6Xb
colbert_ed,twitter,0.0516,0.142,0.664,0.195,"A scary truth. New CIA will be filled with Trump loyalists &amp; disinformation specialists, nothing more than instrume https://t.co/fFYmqY6skb"
jmlilly,afreedma,0.1531,0.0,0.89,0.11,"RT @afreedma: Trump falsely claims that ""nobody knows"" if global warming is real https://t.co/RcgsNAPCPf"
jmlilly,mashable,0.1531,0.0,0.89,0.11,"RT @afreedma: Trump falsely claims that ""nobody knows"" if global warming is real https://t.co/RcgsNAPCPf"
huguetblanco,2016_Eleccion,0.0,0.0,1.0,0.0,"RT @2016_Eleccion: Biden: ""Trump hizo la campaa mas feroz que he visto"". https://t.co/QNFd06Dw1Q"
huguetblanco,twitter,0.0,0.0,1.0,0.0,"RT @2016_Eleccion: Biden: ""Trump hizo la campaa mas feroz que he visto"". https://t.co/QNFd06Dw1Q"
Paleoturkey,Trump_Supporter,-0.5423,0.412,0.588,0.0,@Trump_Supporter @c0nvey @YouTube It's a crime landslide.
ChrisSantana292,c0nvey,0.0,0.0,1.0,0.0,"""On Obamas watch, the economy generated 8.6 million net new jobs  or about... https://t.co/bI4hBdVpLD by #MarketWatch via @c0nvey"
ChrisSantana292,linkis,0.0,0.0,1.0,0.0,"""On Obamas watch, the economy generated 8.6 million net new jobs  or about... https://t.co/bI4hBdVpLD by #MarketWatch via @c0nvey"
kcarpe,NPR,0.0,0.0,1.0,0.0,"RT @NPR: NPR has independently confirmed the CIA's new assessment, which concludes that ""Russia was trying to tip the election to Trump."" h"
chefdnel,StopPC101,0.0,0.0,1.0,0.0,@StopPC101 @realDonaldTrump Typical trump wuss can't handle the heat
ChavinhoMD,RT_com,-0.5256,0.152,0.848,0.0,RT @RT_com: #Hawking: Trumps victory &amp; Brexit come at the most dangerous time in the history of the human racehttps://t.co/wxW4JLIu2t
ymanesnah1,funder,0.0,0.0,1.0,0.0,"RT @funder: #TRUMPLEAKS Donald &amp; Ivanka Trump sent 1,347 shipments for clothing line w/Iranian affiliated cos #GrabYourWallet #amjoy @JoyAn"
wendellshaw5,America_1st_,0.0,0.0,1.0,0.0,"RT @America_1st_: .@KellyannePolls: ""People who try to put Donald Trump in the conventional box are immediately and sorely disappointed."" h"
flyosity,tristanwalker,-0.5719,0.552,0.448,0.0,@tristanwalker Pathetic inconsistencies. https://t.co/ziogXd3mlx
flyosity,washingtonpost,-0.5719,0.552,0.448,0.0,@tristanwalker Pathetic inconsistencies. https://t.co/ziogXd3mlx
RR2969,Lrihendry,0.1275,0.113,0.756,0.13,RT @Lrihendry: While shopping 2day I overheard a conv with group saying isn't it great we can say Merry Christmas again &amp; not be afraid! WO
mrkisok,immigrant_legal,0.0,0.0,1.0,0.0,RT @immigrant_legal: Trump beat #NYTimes and #CNN at their own game https://t.co/0wdKh44NJe
mrkisok,twitter,0.0,0.0,1.0,0.0,RT @immigrant_legal: Trump beat #NYTimes and #CNN at their own game https://t.co/0wdKh44NJe
WishpathHealing,feministabulous,0.0,0.0,1.0,0.0,RT @feministabulous: i can't believe russia would hack the election after trump specifically asked them to https://t.co/V1dTFKOZOa
WishpathHealing,twitter,0.0,0.0,1.0,0.0,RT @feministabulous: i can't believe russia would hack the election after trump specifically asked them to https://t.co/V1dTFKOZOa
dukeblu85,MarkSimoneNY,0.6486,0.093,0.633,0.274,RT @MarkSimoneNY: FBI investigation concludes there's no evidence that Russia tried to help Trump win the election: https://t.co/VreXCA4NIs
dukeblu85,nytimes,0.6486,0.093,0.633,0.274,RT @MarkSimoneNY: FBI investigation concludes there's no evidence that Russia tried to help Trump win the election: https://t.co/VreXCA4NIs
pharmalady,TearsInHeaven09,-0.5319,0.168,0.832,0.0,RT @TearsInHeaven09: LESSON:WHEN TRUMP TWEETS SOMETHING STUPIDHE IS TRYING TO MAKE YOU FORGETRUSSIA HACKED THE ELECTION FOR HIM
Seppie2727,sciam,0.0,0.0,1.0,0.0,RT @sciam: An open letter from scientists to President-elect Trump on climate change https://t.co/A5DL4YVsuf https://t.co/WHKYXxg6Xb
Seppie2727,blogs,0.0,0.0,1.0,0.0,RT @sciam: An open letter from scientists to President-elect Trump on climate change https://t.co/A5DL4YVsuf https://t.co/WHKYXxg6Xb
rew57,rtoberl,0.0,0.0,1.0,0.0,RT @rtoberl: John McCain doesn't know what to make of Trump's Russia hacking response https://t.co/2HyNt3zihL
rew57,linkis,0.0,0.0,1.0,0.0,RT @rtoberl: John McCain doesn't know what to make of Trump's Russia hacking response https://t.co/2HyNt3zihL
darrylwalter,businessinsider,-0.0772,0.098,0.902,0.0,Trump has shaken up decades of diplomacy with 4 phone calls #TrumpDanger  https://t.co/92FB0r31Cr https://t.co/T3d1jqVxPk
nancy73gg,LindaSuhler,0.0,0.0,1.0,0.0,RT @LindaSuhler: #PEOTUS Donald Trump &amp; Mike Pence #ThankYouTour2016 #PennsylvaniaHershey PAThurs 12/15 7 PM ET#MAGAReghttps://t.co
freemyheart31,childoflight4,-0.6597,0.302,0.554,0.144,"RT @childoflight4: 30% of Latinos (like me) LOVE Donald Trump yet these racist race baiting liars keep claiming its ""white people"" STOP THE"
AliasHere,dr_ashok_m,-0.5574,0.159,0.841,0.0,"RT @dr_ashok_m: It has to be #fakenews It cannot be Emails, foundation millions, #spiritcooking and Brazile cheating that caused @Hillary t"
DeLunaVintage,_dpaj,-0.296,0.239,0.638,0.122,"RT @_dpaj: Abortion Foes, Emboldened by Trump, Promise Onslaught of Tough Restrictions https://t.co/ZVzdFBvg7F ^NYTimes https://t.co/7dnh"
DeLunaVintage,nytimes,-0.296,0.239,0.638,0.122,"RT @_dpaj: Abortion Foes, Emboldened by Trump, Promise Onslaught of Tough Restrictions https://t.co/ZVzdFBvg7F ^NYTimes https://t.co/7dnh"
bebons101,CNNPolitics,0.0,0.0,1.0,0.0,"RT @CNNPolitics: Donald Trump: ""Nobody really knows"" if climate change is real https://t.co/BQ4z69MJJn https://t.co/Z9xI0BZ4Jt"
bebons101,cnn,0.0,0.0,1.0,0.0,"RT @CNNPolitics: Donald Trump: ""Nobody really knows"" if climate change is real https://t.co/BQ4z69MJJn https://t.co/Z9xI0BZ4Jt"
reanyc596,DavidCornDC,-0.7634,0.252,0.703,0.045,RT @DavidCornDC: Donald Trump appointing John Bolton shows that Trump was not serious in his post-invasion criticism of the Iraq war: https
HubieDo,dailykos,0.0,0.0,1.0,0.0,Trump is laying the path for Democrats to reconsolidate the Blue Wall https://t.co/1jC5dp0o6o
jeffnews,dcexaminer,0.4019,0.0,0.778,0.222,"RT @dcexaminer: Allen West shares meme claiming Trump's defense secretary will ""exterminate"" Muslims https://t.co/oHZCB4uhtc https://t.co/D"
jeffnews,washingtonexaminer,0.4019,0.0,0.778,0.222,"RT @dcexaminer: Allen West shares meme claiming Trump's defense secretary will ""exterminate"" Muslims https://t.co/oHZCB4uhtc https://t.co/D"
marsam22reed,activist360,-0.5859,0.29,0.541,0.169,"RT @activist360: Trump admits his threat to lock up Clinton was just a prank to excite his hate-mongering, dirt dumb bigot base https://t.c"
marsam22reed,,-0.5859,0.29,0.541,0.169,"RT @activist360: Trump admits his threat to lock up Clinton was just a prank to excite his hate-mongering, dirt dumb bigot base https://t.c"
Franield,kylegriffin1,-0.5267,0.145,0.855,0.0,"RT @kylegriffin1: Watergate reporter Carl Bernstein: 'Nixon was nothing, in terms of lying, compared to what we've seen from Trump.' https:"
LuciaBW15,P1e2h7Patrick,0.0516,0.0,0.93,0.07,RT @P1e2h7Patrick: Trump's cabinet serves purpose of legally tearing apart societal structure-Trump is authoritarian but foremost nihilist
FiveMeadows,EW,0.802,0.0,0.753,0.247,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. 
jmingerson725,riotwomennn,0.296,0.0,0.879,0.121,"RT @riotwomennn: Russian Deputy Foreign Minister Sergei Ryabkov admits Russian gov ""maintained contacts"" w Trump during election  https://t"
jmingerson725,,0.296,0.0,0.879,0.121,"RT @riotwomennn: Russian Deputy Foreign Minister Sergei Ryabkov admits Russian gov ""maintained contacts"" w Trump during election  https://t"
Tull007,JuddLegum,0.0,0.0,1.0,0.0,"RT @JuddLegum: 7. Therefore, it could be a ""false flag"" operation by the Obama administration https://t.co/oRUPSkz7NV"
Tull007,medium,0.0,0.0,1.0,0.0,"RT @JuddLegum: 7. Therefore, it could be a ""false flag"" operation by the Obama administration https://t.co/oRUPSkz7NV"
ProAssad,nytimesworld,0.0,0.0,1.0,0.0,"RT @nytimesworld: What if ""North Korea offers to Donald Trump that there is a lot of real estate that he can develop in North Korea""? https"
UT_MAZ,saletan,0.4019,0.0,0.899,0.101,RT @saletan: Trump and aides went on TV to dismiss a CIA report they haven't seen. That's the story: They treat intel on Russian ops as a t
MikeSmithofABQ,rudepundit,-0.765,0.248,0.752,0.0,"RT @rudepundit: Maybe Trump is too dumb to understand that the word ""intelligence"" isn't meant as an insult to those being briefed."
Rajivkapoor2318,Newsmax,-0.6486,0.29,0.71,0.0,Michael Moore Plans to Protest at Trump Inauguration https://t.co/NLYMXzYmVq via @Newsmax Moore is an idiot
Rajivkapoor2318,newsmax,-0.6486,0.29,0.71,0.0,Michael Moore Plans to Protest at Trump Inauguration https://t.co/NLYMXzYmVq via @Newsmax Moore is an idiot
IngridWadsworth,Evan_McMullin,-0.5267,0.207,0.793,0.0,RT @Evan_McMullin: My Op-Ed in the NYTimes today: Trumps Threat to the Constitution https://t.co/6vNRZFaoxs
IngridWadsworth,nytimes,-0.5267,0.207,0.793,0.0,RT @Evan_McMullin: My Op-Ed in the NYTimes today: Trumps Threat to the Constitution https://t.co/6vNRZFaoxs
T_4an,realDonaldTrump,-0.8126,0.514,0.486,0.0,@realDonaldTrump @NBCNightlyNews @CNN pathetic Mr Trump you are pathetic.
Teleos,TeenVogue,0.4019,0.11,0.705,0.185,RT @TeenVogue: Donald Trump is gas lighting America and deliberately undermining the very foundation of our freedom https://t.co/M00m2yjuly
Teleos,teenvogue,0.4019,0.11,0.705,0.185,RT @TeenVogue: Donald Trump is gas lighting America and deliberately undermining the very foundation of our freedom https://t.co/M00m2yjuly
vickysue45,WeNeedTrump,0.0,0.0,1.0,0.0,RT @WeNeedTrump: Donald Trump and Mike Pence have the leadership we need to turn this country around. #MAGA https://t.co/pBokHtsx1y
vickysue45,twitter,0.0,0.0,1.0,0.0,RT @WeNeedTrump: Donald Trump and Mike Pence have the leadership we need to turn this country around. #MAGA https://t.co/pBokHtsx1y
OatesTuzzio,FoxNews,0.7925,0.0,0.713,0.287,@FoxNews @HillaryClinton she never said that. It's OK we know you've kissed up to Trump. U assume he's got 2 like one news outlet should b u
calnini,HamiltonElector,0.2298,0.123,0.757,0.12,"RT @HamiltonElector: Mr. Trump you are hardly a genius, no matter what Comrade Putin says.  We are smarter than you. We are #hamiltonelecto"
YaraM_A,JohnDelury,-0.7469,0.189,0.811,0.0,"RT @JohnDelury: Not to be alarmist, but when I asked what Beijing will do if Trump persists w Two China Policy, the answer was war https://"
YaraM_A,,-0.7469,0.189,0.811,0.0,"RT @JohnDelury: Not to be alarmist, but when I asked what Beijing will do if Trump persists w Two China Policy, the answer was war https://"
EPICGOPFAIL,gerhadt_kreuz,-0.1027,0.142,0.733,0.125,"@gerhadt_kreuz @lisa5gk @skoobeedont Perhaps Russians/Trump cheated enough in Western PA + WI + MI 2 make this diff. turnout was good, tho"
miladysdewinter,EW,0.802,0.0,0.753,0.247,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. 
tonic516,kurteichenwald,0.8607,0.0,0.677,0.323,"RT @kurteichenwald: GOP: Trump says doesnt need daily briefings cause he's so smart. So, u agree he is smarter than Reagan, who (like all o"
spaceyguys,helenmaryme,0.0,0.0,1.0,0.0,RT @helenmaryme: #BadNewsFromTheInternet Trump still hasn't deleted his Twitter account https://t.co/j6Y1MpOb4x
spaceyguys,twitter,0.0,0.0,1.0,0.0,RT @helenmaryme: #BadNewsFromTheInternet Trump still hasn't deleted his Twitter account https://t.co/j6Y1MpOb4x
Lermont,twitter,-0.5719,0.283,0.53,0.187,"Approaching a white Trump supporter &amp; assuming he's a racist, while assuming his black friend is not a racist is in https://t.co/Hgbz7nK5Vb"
BlueStateBob1,lillyslolly,-0.3724,0.131,0.869,0.0,"RT @lillyslolly: Donald Trump is 'not a loyal American', says former CIA operative and presidential candidate | The Independent https://t.c"
BlueStateBob1,,-0.3724,0.131,0.869,0.0,"RT @lillyslolly: Donald Trump is 'not a loyal American', says former CIA operative and presidential candidate | The Independent https://t.c"
RachelK1967,funder,-0.2023,0.083,0.917,0.0,RT @funder: #TRUMPLEAKS:16 House Dems ask AG to investigate 25k bribe from Trump via Foundation for TrumpU#cnn #msnbc #AMJoy #cnnsotu #thi
WhosFibbing,_USAPolicalNewS,0.8971,0.0,0.479,0.521,RT @_USAPolicalNewS: Trumps BOLD NEW APPROACH to China is Brilliantly POWERFUL https://t.co/x23ieZoOX1 https://t.co/JzgNsgBkjZ
WhosFibbing,ilovemyfreedom,0.8971,0.0,0.479,0.521,RT @_USAPolicalNewS: Trumps BOLD NEW APPROACH to China is Brilliantly POWERFUL https://t.co/x23ieZoOX1 https://t.co/JzgNsgBkjZ
Tradekraft,foxnews,0.1511,0.0,0.923,0.077,"Kerry had ties to Iran, nothing was said !GOP senators challenge Trump on secretary of state prospect's Russia ties https://t.co/Uj7hIhzltO"
Joshua_A_Haney,MarkSimoneNY,0.6486,0.093,0.633,0.274,RT @MarkSimoneNY: FBI investigation concludes there's no evidence that Russia tried to help Trump win the election: https://t.co/VreXCA4NIs
Joshua_A_Haney,nytimes,0.6486,0.093,0.633,0.274,RT @MarkSimoneNY: FBI investigation concludes there's no evidence that Russia tried to help Trump win the election: https://t.co/VreXCA4NIs
RobertSAdcock,2016Deplorables,0.5255,0.0,0.764,0.236,RT @2016Deplorables: Total respect! Army gives Trump his own jersey  #armynavy https://t.co/kYxR16XZX2
RobertSAdcock,twitter,0.5255,0.0,0.764,0.236,RT @2016Deplorables: Total respect! Army gives Trump his own jersey  #armynavy https://t.co/kYxR16XZX2
TheGrapesOfWisc,nytopinion,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/FhGc6yE0ZI https://
TheGrapesOfWisc,nytimes,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/FhGc6yE0ZI https://
caitythekitty,kelseydarragh,-0.4404,0.176,0.758,0.066,RT @kelseydarragh: I keep acting like my problems r gunna b gone once 2016 is over but no Trump will b president and Im still gunna spend t
hanktastic1776,steph93065,0.0,0.0,1.0,0.0,RT @steph93065: To all the crazies following the Russian/Trump thing...Trump didn't give Russia enough uranium to nuke the entire world...
jaystebbins,Left_of_Texas,-0.4215,0.229,0.706,0.065,RT @Left_of_Texas: Dan Rather: Founding Fathers warned about a demagogue president backed by a foreign adversary - https://t.co/SIQRWZL8aV
jaystebbins,deadstate,-0.4215,0.229,0.706,0.065,RT @Left_of_Texas: Dan Rather: Founding Fathers warned about a demagogue president backed by a foreign adversary - https://t.co/SIQRWZL8aV
CharlieBrB,KeithOlbermann,0.0,0.0,1.0,0.0,RT @KeithOlbermann: CIA revealed Russia HAD tampered for Trump. From 10/14: when Trump revealed he knew they were doing it for him https://
CharlieBrB,,0.0,0.0,1.0,0.0,RT @KeithOlbermann: CIA revealed Russia HAD tampered for Trump. From 10/14: when Trump revealed he knew they were doing it for him https://
TxMagnoliaLink,kurteichenwald,0.4215,0.0,0.887,0.113,"RT @kurteichenwald: Reminder of what I said in July, cause Ive known Trump since 87: Doesnt wanna BE prez, wants applause. Wont sit 4 brief"
KarenCrow6,DailyCaller,0.34,0.0,0.862,0.138,RT @DailyCaller: Sen. Tim Scott Lays Out Plan For Trump To Engage Black Communities https://t.co/uXRD9iaGsd https://t.co/dOJr3MhDaF
KarenCrow6,dailycaller,0.34,0.0,0.862,0.138,RT @DailyCaller: Sen. Tim Scott Lays Out Plan For Trump To Engage Black Communities https://t.co/uXRD9iaGsd https://t.co/dOJr3MhDaF
dreamweaver1001,BrendanNyhan,0.0,0.0,1.0,0.0,RT @BrendanNyhan: Reminder: Trump has not disclosed finances that could reveal Russian ties &amp; could be enriched by them via businesses now
WendyJFluga28,BreitbartNews,0.2732,0.0,0.851,0.149,Report: Rick Perry on Trump's Energy Secretary Short List - Breitbart https://t.co/N7KInzo7wS via @BreitbartNews
WendyJFluga28,breitbart,0.2732,0.0,0.851,0.149,Report: Rick Perry on Trump's Energy Secretary Short List - Breitbart https://t.co/N7KInzo7wS via @BreitbartNews
brycedhowardfan,EW,0.802,0.0,0.753,0.247,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. 
GonzaloWolfred,nytimes,0.0,0.0,1.0,0.0,Trump Suggests Using Bedrock China Policy as Bargaining Chip - New York Times https://t.co/5v1tEdRpdl
c_cathering,KeepAmerGr8,0.0,0.0,1.0,0.0,RT @KeepAmerGr8: Trump advisers with Russian ties https://t.co/n7szfoRLV6 via @msnbc
c_cathering,msnbc,0.0,0.0,1.0,0.0,RT @KeepAmerGr8: Trump advisers with Russian ties https://t.co/n7szfoRLV6 via @msnbc
vaveyla_t,nytimesworld,0.1872,0.083,0.803,0.114,"RT @nytimesworld: Did Russia hack the election to elect Trump? The C.I.A. says yes, the F.B.I. is not sure. https://t.co/U3Q6Oe8Qfg https:/"
