User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
frespirit01,KingsandLords,0.0,0.0,1.0,0.0,RT @KingsandLords: @YoungDems4Trump @enjoynChi @LilSteelerGirl @DebAlwaystrumpTRUMP 52%HillARY 43%JOHNSON 3%UNDECITED 2%USA LANDSLIDE
TheWeek,theweek,0.6808,0.0,0.616,0.384,Hillary Clinton has a special message for her Pantsuit Nation supporters: https://t.co/UQb5tOq5zx
Yajasaher,mitchellvii,0.6597,0.0,0.735,0.265,"RT @mitchellvii: How can anyone think of trainwreck Hillary as a ""strong Commander in Chief""?  I mean, my God."
JoshNoneYaBiz,wikileaks,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
JoshNoneYaBiz,regated,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
cloudydino,KayzoMusic,0.765,0.0,0.68,0.32,RT @KayzoMusic: If Hillary Clinton wins I hope she comes out for her victory speech to jotaro.
ButteryyToast,souljaboy,-0.5719,0.493,0.19,0.318,RT @souljaboy: I hope Hillary win fuck trump stupid ass
keith_camic,TeamTrump,0.6514,0.0,0.829,0.171,RT @TeamTrump: Hillary Clinton is simply unfit. It's time to put STRONG leadership in the White House - it's time to elect Trump!https://t
keith_camic,,0.6514,0.0,0.829,0.171,RT @TeamTrump: Hillary Clinton is simply unfit. It's time to put STRONG leadership in the White House - it's time to elect Trump!https://t
ButerasThief,_actually_ash,-0.8402,0.267,0.733,0.0,@_actually_ash I'm for trump but this is a bad argument because at the time Hillary was a lawyer it was her job to cover it up
douglasnotdoug,bruner_sara4,0.9246,0.0,0.573,0.427,"RT @bruner_sara4: definitely rooting for hillary, but i think it's pretty important if she wins to not overlook her flaws/why people are so"
LindsayrenzLr,lizcgoodwin,0.0,0.0,1.0,0.0,"RT @lizcgoodwin: Hillary Clinton left a message to the women of the ""pantsuit nation"" Facebook group https://t.co/1CGPiX6BO3"
LindsayrenzLr,twitter,0.0,0.0,1.0,0.0,"RT @lizcgoodwin: Hillary Clinton left a message to the women of the ""pantsuit nation"" Facebook group https://t.co/1CGPiX6BO3"
MimiieLafayette,HillaryClinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
MimiieLafayette,hillaryclinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
sag2horses,US_Army_Vet,0.0,0.0,1.0,0.0,RT @US_Army_Vet: Hillary had her maid print classified mat'l: NYPhttps://t.co/lEur7MncMo Breitbarthttps://t.co/q2nerd6kVU @American1765 @
marisawhittt,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
differentalexis,LouisFarrakhan,0.2263,0.105,0.722,0.173,RT @LouisFarrakhan: You will find out that Hillary Clinton deceived you just like all of the rest before. They promise you everything and g
JohnCzer1,ldbrillante,0.5837,0.0,0.859,0.141,RT @ldbrillante: Hillary &amp; Trump are friend &amp; connected. You can't get rid of one by voting for the other!Reject the SCAM!Vote Dr. Jill S
_laurennewsome,ltsDonaIdTrump_,0.0,0.0,1.0,0.0,RT @ltsDonaIdTrump_: Hillary Clinton's da sells avon
MesutOzilexis,EmanDaGoon,-0.6597,0.386,0.614,0.0,RT @EmanDaGoon: Trump or Hillary. You're fucked America 
RubenHolguin29,instagram,0.5719,0.0,0.764,0.236,History will be made once again today when Hillary Clinton Wins as https://t.co/tXqsFPaBRk
ResetPolitics,BDUTT,0.4019,0.0,0.886,0.114,RT @BDUTT: Live from the Glass Ceiling I bet Hillary Clinton Will Smash tonight. The venue of her Victory Party. Facebook Live https://t.co
ResetPolitics,t,0.4019,0.0,0.886,0.114,RT @BDUTT: Live from the Glass Ceiling I bet Hillary Clinton Will Smash tonight. The venue of her Victory Party. Facebook Live https://t.co
MiikeTasticle,Soulovillain,-0.5994,0.163,0.837,0.0,RT @Soulovillain: She need to die already. RT @luke_santa My grandma's reaction after someone vandalized her house with a Hillary sign http
chill_kbye,souljaboy,-0.5719,0.493,0.19,0.318,RT @souljaboy: I hope Hillary win fuck trump stupid ass
blondediamond99,HillaryforMO,0.7783,0.0,0.726,0.274,RT @HillaryforMO: A vote for Hillary and Democrats down the ballot is a vote for the values that make America great: https://t.co/mVMj1fCCf
blondediamond99,t,0.7783,0.0,0.726,0.274,RT @HillaryforMO: A vote for Hillary and Democrats down the ballot is a vote for the values that make America great: https://t.co/mVMj1fCCf
Future_Boone,byalexus_,0.0,0.0,1.0,0.0,RT @byalexus_: Hillary is the next president.
liyuanwei,qz,0.0,0.0,1.0,0.0,RT @qz: From Nina Simone to Beyonce: The Quartz playlist of songs by women who rule https://t.co/34y9D4BdxT
liyuanwei,qz,0.0,0.0,1.0,0.0,RT @qz: From Nina Simone to Beyonce: The Quartz playlist of songs by women who rule https://t.co/34y9D4BdxT
DrThomasPaul,DrThomasPaul,0.0,0.0,1.0,0.0,RT @DrThomasPaul: .@realDonaldTrump #Trump's the kind of guy who will take you to #battle if necessary and then make you his #ally. He's a
kf4bef,YoungDems4Trump,0.5994,0.0,0.824,0.176,RT @YoungDems4Trump: Dear Hillary voters on the fence. Think of our future. Think of her crimes against all of us. Please don't send us all
ilbznu3,twitter,0.0,0.0,1.0,0.0,we getit wegetit wegotit...neither hillary nor theTrumper https://t.co/BaVKqMbg4U
soteruh,twitter,0.0,0.0,1.0,0.0,#MyVote2016 Not Hillary  #MAGA https://t.co/gDNZDYYHYt
mikemavroulis,souljaboy,-0.5719,0.493,0.19,0.318,RT @souljaboy: I hope Hillary win fuck trump stupid ass
okayskip,fentyy,0.0,0.0,1.0,0.0,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs
okayskip,twitter,0.0,0.0,1.0,0.0,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs
nwts1224,KyraLawrence2,0.6124,0.0,0.762,0.238,RT @KyraLawrence2: Well since Hillary ran for president this time i better be seeing Michelle Obama in four years .
TonyBeavers1,JaredWyand,0.0,0.0,1.0,0.0,RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar#ElectionD
guuurrrrrddds,kimayad_,0.3612,0.0,0.872,0.128,"RT @kimayad_: Before Hillary Clinton, there was Shirley Chisholm. Thank you for paving the way. #UnboughtAndUnbossed72 #Election2016 http"
BillJohnson42,wikileaks,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
BillJohnson42,regated,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
BlueSeaSailing,ObviousTwoll,-0.4019,0.137,0.863,0.0,"RT @ObviousTwoll: @RealJamesWoods not once has a ""calibration error"" turned a Hillary vote into a Trump vote. Soros resorting to desperatel"
arusso1984,LisaEdelstein,0.8541,0.0,0.645,0.355,@LisaEdelstein can I ask you a question? Who do you think will win between Hillary and Trump? Thanks for the answer :-)
Armandoayala13,Truthbytony,-0.5859,0.297,0.703,0.0,RT @Truthbytony: Today's the day bitch. VOTE FA HILLARY. https://t.co/JSlc6ZCFrU
Armandoayala13,twitter,-0.5859,0.297,0.703,0.0,RT @Truthbytony: Today's the day bitch. VOTE FA HILLARY. https://t.co/JSlc6ZCFrU
badIandwentz,csydelko,0.7506,0.0,0.758,0.242,RT @csydelko: 4 years ago I was on CNN for Obama's reelection. Hopefully I'll be making the same face when Hillary wins tonight. https://t.
badIandwentz,,0.7506,0.0,0.758,0.242,RT @csydelko: 4 years ago I was on CNN for Obama's reelection. Hopefully I'll be making the same face when Hillary wins tonight. https://t.
PilotJonesss_,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
PilotJonesss_,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
ExtremeFit4life,PrisonPlanet,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
ExtremeFit4life,twitter,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
_kassidywright_,jessicas1540,0.3612,0.0,0.872,0.128,RT @jessicas1540: could never vote for hillary clinton just for the fact of how much she supports abortions
superbrian75,tharealversace,0.0,0.0,1.0,0.0,RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY  https://t.co/eLzD2pVSw1
superbrian75,twitter,0.0,0.0,1.0,0.0,RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY  https://t.co/eLzD2pVSw1
raphaellaN,DailyMail,0.0,0.0,1.0,0.0,RT @DailyMail: With 1.54% reporting in Kentucky:  Trump 68%  Hillary 28%https://t.co/GMVxvJS7cN #ElectionNight
raphaellaN,dailymail,0.0,0.0,1.0,0.0,RT @DailyMail: With 1.54% reporting in Kentucky:  Trump 68%  Hillary 28%https://t.co/GMVxvJS7cN #ElectionNight
Enger1776,SophiaHelwani,0.6696,0.0,0.781,0.219,RT @SophiaHelwani: Hillary's greatest hits #7. Obama does the okie doke songl!  @placeboing @joerogan @TimKennedyMMA @Cowboycerrone @mitche
RichardDBK,RichardDBK,-0.2732,0.091,0.864,0.045,"@RichardDBK No matter what you think of Hillary, that should at least give you pause to think about how historic this election is."
LepsJack,iduitmann,0.5719,0.0,0.821,0.179,RT @iduitmann: joke's on Hillary if she wins. she'll have to sit at the desk Monica sat under.
kiuwalsh,courierjournal,-0.6908,0.289,0.711,0.0,"RT @courierjournal: Joshua Roy, 18, said he's tired of all of Hillary's lies https://t.co/Ger1DjwX9n #KyElect #InElect"
kiuwalsh,courier-journal,-0.6908,0.289,0.711,0.0,"RT @courierjournal: Joshua Roy, 18, said he's tired of all of Hillary's lies https://t.co/Ger1DjwX9n #KyElect #InElect"
reneegoldsbery,aristotiIes,0.0,0.0,1.0,0.0,RT @aristotiIes: election 2016bad end: donald trumpneutral end: jill steingolden end: bernie sanderstrue end: hillary clintonsecret en
JoeSaferly,realDonaldTrump,-0.2695,0.162,0.725,0.113,RT @realDonaldTrump: Hey Missouri let's defeat Crooked Hillary &amp; @koster4missouri! Koster supports Obamacare &amp; amnesty! Vote outsider Navy
TinaJ4Trump,TheDonaldNews,0.0,0.0,1.0,0.0,RT @TheDonaldNews: NEW HAMPSHIRE : 52% TRUMP   -----   41% HILLARY https://t.co/xNpCXbnHuR
TinaJ4Trump,twitter,0.0,0.0,1.0,0.0,RT @TheDonaldNews: NEW HAMPSHIRE : 52% TRUMP   -----   41% HILLARY https://t.co/xNpCXbnHuR
daiseyjane13,YoungDems4Trump,0.0,0.0,1.0,0.0,"RT @YoungDems4Trump: 207 Bernie voters for Trump in Arizona, folks! Counts as 414! Eat your heart out Hillary! I'm deflating your lies!#Yo"
BobbyByThePound,Chubb_longway2,-0.5719,0.425,0.392,0.183,RT @Chubb_longway2: Trump is beating Hillary ass bro lol
Tweets_By_Zo,Jezebel,-0.7269,0.319,0.681,0.0,"RT @Jezebel: All the sad, woke men forced to vote for Hillary Clinton https://t.co/X22INC8Dqa https://t.co/LXAvCNzHX0"
Tweets_By_Zo,theslot,-0.7269,0.319,0.681,0.0,"RT @Jezebel: All the sad, woke men forced to vote for Hillary Clinton https://t.co/X22INC8Dqa https://t.co/LXAvCNzHX0"
Savageassnecy,memesuppIy,-0.1695,0.196,0.804,0.0,"RT @memesuppIy: We don't want Trump, we don't want Hillary, we just want Cory back in the house"
Moviewatcher21,PrisonPlanet,0.4404,0.0,0.838,0.162,RT @PrisonPlanet: Trump supporters in Pennsylvania seeing their votes switched to Hillary before their eyes. https://t.co/hfgye7AKaJ
Moviewatcher21,pittsburgh,0.4404,0.0,0.838,0.162,RT @PrisonPlanet: Trump supporters in Pennsylvania seeing their votes switched to Hillary before their eyes. https://t.co/hfgye7AKaJ
weeeendyy_,tharealversace,0.0,0.0,1.0,0.0,RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY  https://t.co/eLzD2pVSw1
weeeendyy_,twitter,0.0,0.0,1.0,0.0,RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY  https://t.co/eLzD2pVSw1
RICindylou,stephenWalt,0.3612,0.0,0.8,0.2,@stephenWalt Probably be like his birther one. I concede to Hillary period.
ts65136,2ALAW,-0.5859,0.192,0.808,0.0,RT @2ALAW: Voter Fraud In PhiladelphiaPush Button One For HillaryPaid For By The Democratic County.#ElectionNight #DonaldTrump https:/
ts65136,,-0.5859,0.192,0.808,0.0,RT @2ALAW: Voter Fraud In PhiladelphiaPush Button One For HillaryPaid For By The Democratic County.#ElectionNight #DonaldTrump https:/
mpanighetti,Spacekatgal,0.5106,0.0,0.875,0.125,"RT @Spacekatgal: CSPAN is passing out free copies of the constitution at Hillary HQ, which is the most C-SPAN thing to do ever. #ImWithHer"
lIbby_annn,MrDane1982,0.0,0.0,1.0,0.0,RT @MrDane1982: Niece: Uncle Dane I voted in pre school today for Hillary Clinton!! https://t.co/hGKpI0Fv8P
lIbby_annn,twitter,0.0,0.0,1.0,0.0,RT @MrDane1982: Niece: Uncle Dane I voted in pre school today for Hillary Clinton!! https://t.co/hGKpI0Fv8P
c38372346,MissLizzyNJ,0.0,0.0,1.0,0.0,RT @MissLizzyNJ: Oh so being married to a misogynistic serial adulterer makes Hillary a self-respecting woman? Give me a break. https:/
c38372346,,0.0,0.0,1.0,0.0,RT @MissLizzyNJ: Oh so being married to a misogynistic serial adulterer makes Hillary a self-respecting woman? Give me a break. https:/
dejalenet,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
dejalenet,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
deessssst,pizzaparacenar,0.0,0.0,1.0,0.0,RT @pizzaparacenar: Ni Trump ni Hillary https://t.co/O4X2zybhAX
deessssst,twitter,0.0,0.0,1.0,0.0,RT @pizzaparacenar: Ni Trump ni Hillary https://t.co/O4X2zybhAX
dianuuhh,REALBrianStreng,0.7096,0.0,0.789,0.211,RT @REALBrianStreng: Joke is on Hillary if she wins the election because that means she has to sit at the desk Monica was under
styIesIuxe,BangYaBrainsOut,0.5719,0.0,0.748,0.252,RT @BangYaBrainsOut: if Hillary wins I'll PayPal everyone $100 that RTs this.
RaylanWest,twitter,0.0,0.0,1.0,0.0,Hillary took money from Saudis. #WTFAmericaIn5Words https://t.co/0eNYVsHpkq
Laurie_LDL,J4CKMULL,0.0,0.0,1.0,0.0,RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/DxtJuf0zG0
Laurie_LDL,twitter,0.0,0.0,1.0,0.0,RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/DxtJuf0zG0
darthmiho,Spacekatgal,0.5106,0.0,0.875,0.125,"RT @Spacekatgal: CSPAN is passing out free copies of the constitution at Hillary HQ, which is the most C-SPAN thing to do ever. #ImWithHer"
trvl_god,J4CKMULL,0.0,0.0,1.0,0.0,RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/DxtJuf0zG0
trvl_god,twitter,0.0,0.0,1.0,0.0,RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/DxtJuf0zG0
stephmarieee,ODOGGOD,0.0,0.0,1.0,0.0,@ODOGGOD same haven't seen one Hillary sign at all
Jessica48911162,YoungDems4Trump,0.0,0.0,1.0,0.0,"RT @YoungDems4Trump: 207 Bernie voters for Trump in Arizona, folks! Counts as 414! Eat your heart out Hillary! I'm deflating your lies!#Yo"
dallaselaineee,NRich_5,0.0258,0.105,0.787,0.109,"RT @NRich_5: If Hillary Clinton takes an early lead tomorrow nobody stress out, its just the Trump supporters haven't got off work yet"
lonelyabstract,chasemylovex,-0.3586,0.127,0.873,0.0,"RT @chasemylovex: no, Hillary is not the ""ideal candidate"" but we still gonna vote for her tho... and we'll deal with sis later, ya hear me"
jaqueoozi,ThatKarnMcCloud,0.0,0.0,1.0,0.0,"@ThatKarnMcCloud PAHAHAHA NEVER HEARD THAT GEM OF POLITICAL COMMENTARY BEFORE! HEY KARN, TRUMP HAS GOOFY HAIR AND HILLARY DABBED ONCE! PFFFT"
TuNaLdO,DailyMail,0.0,0.0,1.0,0.0,RT @DailyMail: With 1% reporting in Indiana: Trump: 69.52%  Hillary 26.78%https://t.co/gEj5j7aP5X #ElectionNight https://t.co/C7hORH
TuNaLdO,dailymail,0.0,0.0,1.0,0.0,RT @DailyMail: With 1% reporting in Indiana: Trump: 69.52%  Hillary 26.78%https://t.co/gEj5j7aP5X #ElectionNight https://t.co/C7hORH
spacesoons,souljaboy,-0.5719,0.493,0.19,0.318,RT @souljaboy: I hope Hillary win fuck trump stupid ass
knlaguerre,thetrudz,0.0,0.0,1.0,0.0,"RT @thetrudz: History, Symbolism &amp; Representation: Examining The Meaning of Hillary Rodham Clinton's Rise https://t.co/9EPPKpGgKe https://t"
knlaguerre,thetrudz,0.0,0.0,1.0,0.0,"RT @thetrudz: History, Symbolism &amp; Representation: Examining The Meaning of Hillary Rodham Clinton's Rise https://t.co/9EPPKpGgKe https://t"
rodawyd,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
JayMcIntyre1,BobMacAZ,0.2023,0.0,0.904,0.096,"RT @BobMacAZ: CIA Officially Breaks Their Silence, Reveals Top Secret Info on Hillary Shes Done https://t.co/oFQmT2ksXI via @USADailyInfo"
JayMcIntyre1,dailyinfo,0.2023,0.0,0.904,0.096,"RT @BobMacAZ: CIA Officially Breaks Their Silence, Reveals Top Secret Info on Hillary Shes Done https://t.co/oFQmT2ksXI via @USADailyInfo"
JDOZIER66,PrisonPlanet,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
JDOZIER66,twitter,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
Jzumble,ReVamPT_EvL,0.0,0.0,1.0,0.0,RT @ReVamPT_EvL: Kids nationwide once Hillary gets in office. Don't let this happen https://t.co/FYJ3I0qaUB
Jzumble,twitter,0.0,0.0,1.0,0.0,RT @ReVamPT_EvL: Kids nationwide once Hillary gets in office. Don't let this happen https://t.co/FYJ3I0qaUB
ajvandenburgh,ConstanceQueen8,0.0,0.0,1.0,0.0,RT @ConstanceQueen8: Tracking Voter TurnOutHope This TrendsIn The Other 44 States#Vote4Trump #Defeat_Hillary#HillaryForPrisi
RyanQC1,LarsLarsonShow,0.0,0.0,1.0,0.0,@LarsLarsonShow driving up to 05 and out patent just now 200 Trump signs not one Hillary
CarolCcsee,MaryLoveUS4,0.4939,0.0,0.833,0.167,RT @MaryLoveUS4: More Philly Voter Fraud=&gt; Election Workers Hand Out Instructions to Vote Hillary (VIDEO) https://t.co/br0QOB4q2R https://t
CarolCcsee,thegatewaypundit,0.4939,0.0,0.833,0.167,RT @MaryLoveUS4: More Philly Voter Fraud=&gt; Election Workers Hand Out Instructions to Vote Hillary (VIDEO) https://t.co/br0QOB4q2R https://t
ELZUNIA79,YoungDems4Trump,0.2023,0.141,0.68,0.18,RT @YoungDems4Trump: if you are still undecided:Trump loves America.Hillary hates Americans.The choice is simple and clear.#myvote20
teameray,fentyy,0.0,0.0,1.0,0.0,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs
teameray,twitter,0.0,0.0,1.0,0.0,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs
CalebBrankle,wikileaks,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
CalebBrankle,regated,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
wmhjames,thehill,0.0,0.0,1.0,0.0,RT @thehill: Spokesman: George W. Bush did not vote for Clinton https://t.co/AMuzb6nyiM https://t.co/WcqFBXo1YK
wmhjames,thehill,0.0,0.0,1.0,0.0,RT @thehill: Spokesman: George W. Bush did not vote for Clinton https://t.co/AMuzb6nyiM https://t.co/WcqFBXo1YK
deryloconstruct,Pamela_Moore13,-0.7959,0.415,0.585,0.0,RT @Pamela_Moore13: Indiana is joining Kentucky saying Hell No to Hillary! https://t.co/Ip6DZVgiaa
deryloconstruct,twitter,-0.7959,0.415,0.585,0.0,RT @Pamela_Moore13: Indiana is joining Kentucky saying Hell No to Hillary! https://t.co/Ip6DZVgiaa
whomadewho102,HaskelBiz,0.128,0.127,0.724,0.149,RT @HaskelBiz: India Smith voted for Trump because Hillary Clinton 'broke the trust of the country' #haelex https://t.co/J0LAqXacli
whomadewho102,twitter,0.128,0.127,0.724,0.149,RT @HaskelBiz: India Smith voted for Trump because Hillary Clinton 'broke the trust of the country' #haelex https://t.co/J0LAqXacli
MiTreasurHunter,twitter,-0.8034,0.341,0.573,0.086,DEMOCRATS are VIOLENT! Got verbally assaulted by a foul mouthed female Hillary supporter today. HILLARY will furthe https://t.co/kLWgh4pY1s
JohnCricket7,perezhilton,0.0,0.0,1.0,0.0,Alec Baldwin And Kate McKinnon Break Character To Knock Some Sense Into America  W https://t.co/x2Y209V2hT
Aubrey_Mays97,HillaryClinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
Aubrey_Mays97,hillaryclinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
cocoapencil101,Lexual__,0.3182,0.0,0.905,0.095,RT @Lexual__: Another comment: all the things y'all mentioned Hillary doing I'm sure Trump would have done if he had a career in politics.
hrh_orchid,robynkanner,0.2103,0.0,0.923,0.077,RT @robynkanner: ***** FLORIDA &amp; NORTH CAROLINA ******POLLS CLOSE SOON. STAY IN LINE. YOUR VOTE FOR HILLARY CLINTON MATTERS SO SO SO SO M
nayteer,summerpennell,0.0,0.0,1.0,0.0,RT @summerpennell: Voting for Hillary with my fellow @UNCAlumni @UNCSchoolofEd professors #ProfessorsInPantsuits #PantsuitNation #We'reWith
petalnh,souljaboy,-0.5719,0.493,0.19,0.318,RT @souljaboy: I hope Hillary win fuck trump stupid ass
cisppetta,Scarlett210,-0.6597,0.234,0.766,0.0,RT @Scarlett210: If U can vote 4 #Hillary when you KNOW she's seriously ill maybe U shld forget ur enormous #Obamacare payt &amp; go to the hos
AAlanyaodom1,LifeAsRednecks,0.6124,0.0,0.773,0.227,RT @LifeAsRednecks: Votin for Hillary just because shes a woman is like drinkin antifreeze just because it looks like Gatorade.
SON_DJunior,FrankLuntz,0.1571,0.091,0.792,0.117,RT @FrankLuntz: In case I wasn't clear enough from my previous tweets:Hillary Clinton will be the next President of the United States.  #
BeaThePort,keiradanvers,0.8225,0.0,0.714,0.286,"@keiradanvers @7_MotorSport as they said trump was expected to win those, but hillary will win the big states with most votes"
savyyysav,KayzoMusic,0.765,0.0,0.68,0.32,RT @KayzoMusic: If Hillary Clinton wins I hope she comes out for her victory speech to jotaro.
CRETE288,nytimes,0.2991,0.162,0.577,0.262,@nytimes for sure Hillary Clinton  isn't telling the truth!!!
spookyhan1975,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
SuzieQt154320,1stAirDel_USMCR,-0.1406,0.075,0.925,0.0,"RT @1stAirDel_USMCR: Single mom faces charges for selling home-cooked meals in a Facebook group, but  Hillarys crimes not big enough https"
DonaldB34044603,coachVMarino,0.4404,0.0,0.884,0.116,@coachVMarino @seanhannity I have worked up and down the coast of florida working on boats and nobody had anything good to say about Hillary
spreadthemesg,guntrust,0.0,0.0,1.0,0.0,"RT @guntrust: WikiLeaks:Hillary's campaign wants ""unaware"" and ""compliant"" citizens https://t.co/yRva216Xm4 #tcot #2A #Trump via @guntrust"
spreadthemesg,lawnews,0.0,0.0,1.0,0.0,"RT @guntrust: WikiLeaks:Hillary's campaign wants ""unaware"" and ""compliant"" citizens https://t.co/yRva216Xm4 #tcot #2A #Trump via @guntrust"
CallMeZaaddyyy,tharealversace,0.0,0.0,1.0,0.0,RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY  https://t.co/eLzD2pVSw1
CallMeZaaddyyy,twitter,0.0,0.0,1.0,0.0,RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY  https://t.co/eLzD2pVSw1
AnnJone70245663,GrrrGraphics,0.0,0.0,1.0,0.0,RT @GrrrGraphics: Ooops! see what @Reuters did! https://t.co/ptfuUrekjX
AnnJone70245663,thegatewaypundit,0.0,0.0,1.0,0.0,RT @GrrrGraphics: Ooops! see what @Reuters did! https://t.co/ptfuUrekjX
taylorsinsanity,agentscullly,-0.2401,0.213,0.633,0.154,RT @agentscullly: I'm not American but honestly scared for u all+the result will have an impact on the whole world so I better wake up to H
apeaceofcake_10,WTF_Eh,0.8442,0.058,0.576,0.366,"RT @WTF_Eh: People tweeting ""pray Hillary wins""  The party that boo's God &amp; removed Him from their platform. Shake my head. #ElectionNight"
lunchbox1034,RealVinnieJames,0.4574,0.0,0.728,0.272,"RT @RealVinnieJames: #WTFAmericaIn5Words - ""Hillary voters support THESE THINGS?!"" https://t.co/NMrdKLJvpX"
lunchbox1034,twitter,0.4574,0.0,0.728,0.272,"RT @RealVinnieJames: #WTFAmericaIn5Words - ""Hillary voters support THESE THINGS?!"" https://t.co/NMrdKLJvpX"
Kashii_Nap,blvckpapii,0.0,0.0,1.0,0.0,RT @blvckpapii: Trump vs Hillary at election today  https://t.co/mO8byI0rK1
Kashii_Nap,twitter,0.0,0.0,1.0,0.0,RT @blvckpapii: Trump vs Hillary at election today  https://t.co/mO8byI0rK1
RinsseuxQC,iHateAntony,0.8126,0.0,0.575,0.425,RT @iHateAntony: My face when Trump wins vs when Hillary wins. https://t.co/y2H2XX9LC8
RinsseuxQC,twitter,0.8126,0.0,0.575,0.425,RT @iHateAntony: My face when Trump wins vs when Hillary wins. https://t.co/y2H2XX9LC8
TeddyScibelli,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
Barbara40940975,CrappyMovies,-0.296,0.128,0.872,0.0,"RT @CrappyMovies: @realDonaldTrump @CNN oh, in 2004 no one bitched...i got my Hillary vote in https://t.co/ZpUxkCUEcW"
